title,authors,year,abstract,ss_id
No free lunch: brute force vs. locality-sensitive hashing for cross-lingual pairwise similarity,"[{'name': 'Ferhan Türe', 'dblp_profile': 'https://dblp.org/pid/02/4537.html'}, {'name': 'Tamer Elsayed', 'dblp_profile': 'https://dblp.org/pid/99/5856.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2011,"This work explores the problem of cross-lingual pairwise similarity, where the task is to extract similar pairs of documents across two different languages. Solutions to this problem are of general interest for text mining in the multilingual context and have specific applications in statistical machine translation. Our approach takes advantage of cross-language information retrieval (CLIR) techniques to project feature vectors from one language into another, and then uses locality-sensitive hashing (LSH) to extract similar pairs. We show that effective cross-lingual pairwise similarity requires working with similarity thresholds that are much lower than in typical monolingual applications, making the problem quite challenging. We present a parallel, scalable MapReduce implementation of the sort-based sliding window algorithm, which is compared to a brute-force approach on German and English Wikipedia collections. Our central finding can be summarized as“no free lunch”: there is no single optimal solution. Instead, we characterize effectivenessefficiency tradeoffs in the solution space, which can guide the developer to locate a desirable operating point based on applicationand resource-specific constraints.",ce8975c7f186223954c6f348181b2904161c68bd
Pseudo test collections for learning web search ranking functions,"[{'name': 'Nima Asadi', 'dblp_profile': 'https://dblp.org/pid/62/4319-1.html'}, {'name': 'Donald Metzler', 'dblp_profile': 'https://dblp.org/pid/95/2272.html'}, {'name': 'Tamer Elsayed', 'dblp_profile': 'https://dblp.org/pid/99/5856.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2011,"Test collections are the primary drivers of progress in information retrieval. They provide yardsticks for assessing the effectiveness of ranking functions in an automatic, rapid, and repeatable fashion and serve as training data for learning to rank models. However, manual construction of test collections tends to be slow, labor-intensive, and expensive. This paper examines the feasibility of constructing web search test collections in a completely unsupervised manner given only a large web corpus as input. Within our proposed framework, anchor text extracted from the web graph is treated as a pseudo query log from which pseudo queries are sampled. For each pseudo query, a set of relevant and non-relevant documents are selected using a variety of web-specific features, including spam and aggregated anchor text weights. The automatically mined queries and judgments form a pseudo test collection that can be used for training ranking functions. Experiments carried out on TREC web track data show that learning to rank models trained using pseudo test collections outperform an unsupervised ranking function and are statistically indistinguishable from a model trained using manual judgments, demonstrating the usefulness of our approach in extracting reasonable quality training data ""for free"".",35546ad33a3d877063a6a5e938c8d9e8a34badb9
Cross-corpus relevance projection,"[{'name': 'Nima Asadi', 'dblp_profile': 'https://dblp.org/pid/62/4319-1.html'}, {'name': 'Donald Metzler', 'dblp_profile': 'https://dblp.org/pid/95/2272.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2011,"Document corpora are key components of information retrieval test collections. However, for certain tasks, such as evaluating the effectiveness of a new retrieval technique or estimating the parameters of a learning to rank model, a corpus alone is not enough. For these tasks, queries and relevance judgments associated with the corpus are also necessary. However, researchers often find themselves in scenarios where they only have access to a corpus, in which case evaluation and learning to rank become challenging. Document corpora are relatively straightforward to gather. On the other hand, obtaining queries and relevance judgments for a given corpus is costly. In production environments, it may be possible to obtain low-cost relevance information using query and click logs. However, in more constrained research environments these options are not available, and relevance judgments are usually provided by humans. To reduce the cost of this potentially expensive process, researchers have developed low-cost evaluation strategies, including minimal test collections [2] and crowdsourcing [1]. Despite the usefulness of these strategies, the resulting relevance judgments cannot easily be “ported” to a new or different corpus. To overcome these issues, we propose a new method to reduce manual annotation costs by transferring relevance judgments across corpora. Assuming that a set of queries and relevance judgments have been manually constructed for a source document corpus Ds, our goal is to automatically construct a test collection for a target document corpus Dt by projecting the existing test collection from Ds onto Dt. The goal of projecting test collections is not to produce manual quality test collections. In fact, it is assumed that projected test collections will contain noisy relevance judgments (i.e., ones which humans are unlikely to agree with). The important question, however, is whether these noisy projected judgments are useful for training ranking models in the target corpus.",1556704649472ef0142fa588994762a958a96af2
Overview of the TREC 2011 Microblog Track,"[{'name': 'Iadh Ounis', 'dblp_profile': 'https://dblp.org/pid/21/141.html'}, {'name': 'Craig Macdonald', 'dblp_profile': 'https://dblp.org/pid/02/2224.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Ian Soboroff', 'dblp_profile': 'https://dblp.org/pid/94/2865.html'}]",2011,,f5fbee4c06709d7a192aad33c6d29a882074f73f
Ranking under temporal constraints,"[{'name': 'Lidan Wang', 'dblp_profile': 'https://dblp.org/pid/03/2525.html'}, {'name': 'Donald Metzler', 'dblp_profile': 'https://dblp.org/pid/95/2272.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2010,"This paper introduces the notion of temporally constrained ranked retrieval, which, given a query and a time constraint, produces the best possible ranked list within the specified time limit. Naturally, more time should translate into better results, but the ranking algorithm should always produce some results. This property is desirable from a number of perspectives: to cope with diverse users and information needs, as well as to better manage system load and variance in query execution times. We propose two temporally constrained ranking algorithms based on a class of probabilistic prediction models that can naturally incorporate efficiency constraints: one that makes independent feature selection decisions, and the other that makes joint feature selection decisions. Experiments on three different test collections show that both ranking algorithms are able to satisfy imposed time constraints, although the joint model outperforms the independent model in being able to deliver more effective results, especially under tight time constraints, due to its ability to capture feature dependencies.",d679c127eea865d99f593b315c4c9927636d2a10
Scaling Populations of a Genetic Algorithm for Job Shop Scheduling Problems Using MapReduce,"[{'name': 'Di-Wei Huang', 'dblp_profile': 'https://dblp.org/pid/91/5838.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2010,"Inspired by Darwinian evolution, a genetic algorithm (GA) approach is one popular heuristic method for solving hard problems such as the Job Shop Scheduling Problem (JSSP), which is one of the hardest problems lacking efficient exact solutions today. It is intuitive that the population size of a GA may greatly affect the quality of the solution, but it is unclear what are the effects of having population sizes that are significantly greater than typical experiments. The emergence of MapReduce, a framework running on a cluster of computers that aims to provide large-scale data processing, offers great opportunities to investigate this issue. In this paper, a GA is implemented to scale the population using MapReduce. Experiments are conducted on a large cluster, and population sizes up to 10^7 are inspected. It is shown that larger population sizes not only tend to yield better solutions, but also require fewer generations. Therefore, it is clear that when dealing with a hard problem such as JSSP, an existing GA can be improved by massively scaling up populations with MapReduce, so that the solution can be parallelized and completed in reasonable time.",780606b8e4ef77856d3544bc5c259259a5968732
Design patterns for efficient graph algorithms in MapReduce,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Michael Schatz', 'dblp_profile': 'https://dblp.org/pid/28/5383.html'}]",2010,"Graphs are analyzed in many important contexts, including ranking search results based on the hyperlink structure of the world wide web, module detection of proteinprotein interaction networks, and privacy analysis of social networks. Many graphs of interest are difficult to analyze because of their large size, often spanning millions of vertices and billions of edges. As such, researchers have increasingly turned to distributed solutions. In particular, MapReduce has emerged as an enabling technology for large-scale graph processing. However, existing best practices for MapReduce graph algorithms have significant shortcomings that limit performance, especially with respect to partitioning, serializing, and distributing the graph. In this paper, we present three design patterns that address these issues and can be used to accelerate a large class of graph algorithms based on message passing, exemplified by PageRank. Experiments show that the application of our design patterns reduces the running time of PageRank on a web graph with 1.4 billion edges by 69%.",36570c056c09d4f27b37be180668bf80c5b13505
Data-Intensive Text Processing with MapReduce,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Chris Dyer', 'dblp_profile': 'https://dblp.org/pid/41/6895.html'}]",2010,"This half-day tutorial introduces participants to data-intensive text processing with the MapReduce programming model [1], using the open-source Hadoop implementation. The focus will be on scalability and the tradeoffs associated with distributed processing of large datasets. Content will include general discussions about algorithm design, presentation of illustrative algorithms, case studies in HLT applications, as well as practical advice in writing Hadoop programs and running Hadoop clusters.",508732db9cbe6cbf6dc1a5451090a0cec950a7f4
Putting the User in the Loop: Interactive Maximal Marginal Relevance for Query-Focused Summarization,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Nitin Madnani', 'dblp_profile': 'https://dblp.org/pid/72/5864.html'}, {'name': 'Bonnie J. Dorr', 'dblp_profile': 'https://dblp.org/pid/d/BonnieJDorr.html'}]",2010,"This work represents an initial attempt to move beyond ""single-shot"" summarization to interactive summarization. We present an extension to the classic Maximal Marginal Relevance (MMR) algorithm that places a user ""in the loop"" to assist in candidate selection. Experiments in the complex interactive Question Answering (ciQA) task at TREC 2007 show that interactively-constructed responses are significantly higher in quality than automatically-generated ones. This novel algorithm provides a starting point for future work on interactive summarization.",3394edbb49705a1763102bbb45d6d47e2ec78d99
Learning to efficiently rank,"[{'name': 'Lidan Wang', 'dblp_profile': 'https://dblp.org/pid/03/2525.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Donald Metzler', 'dblp_profile': 'https://dblp.org/pid/95/2272.html'}]",2010,"It has been shown that learning to rank approaches are capable of learning highly effective ranking functions. However, these approaches have mostly ignored the important issue of efficiency. Given that both efficiency and effectiveness are important for real search engines, models that are optimized for effectiveness may not meet the strict efficiency requirements necessary to deploy in a production environment. In this work, we present a unified framework for jointly optimizing effectiveness and efficiency. We propose new metrics that capture the tradeoff between these two competing forces and devise a strategy for automatically learning models that directly optimize the tradeoff metrics. Experiments indicate that models learned in this way provide a good balance between retrieval effectiveness and efficiency. With specific loss functions, learned models converge to familiar existing ones, which demonstrates the generality of our framework. Finally, we show that our approach naturally leads to a reduction in the variance of query execution times, which is important for query load balancing and user satisfaction.",d200d34af8de9d3976d6b2fc92d672a80240f29f
UMD and USC/ISI: TREC 2010 Web Track Experiments with Ivory,"[{'name': 'Tamer Elsayed', 'dblp_profile': 'https://dblp.org/pid/99/5856.html'}, {'name': 'Nima Asadi', 'dblp_profile': 'https://dblp.org/pid/62/4319-1.html'}, {'name': 'Lidan Wang', 'dblp_profile': 'https://dblp.org/pid/03/2525.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Donald Metzler', 'dblp_profile': 'https://dblp.org/pid/95/2272.html'}]",2010,"Ivory is a web-scale retrieval engine we have been developing for the past two years, built around a cluster-based environment running Hadoop, the open-source implementation of the MapReduce programming model. Building on successes last year at TREC, we explored two major directions this year: more sophisticated retrieval models and large-scale graph analysis for spam detection. We describe results of ad hoc retrieval experiments with latent concept expansion and a greedily-learned linear ranking model. Although neither model is novel, our experiments provide some insight on the behavior of these two approaches at scale, on collections larger than those previously studied. We also discuss our link-based spam filtering algorithm that operated on the entire web graph of ClueWeb09. Unfortunately, results in the spam track were worse than the baseline provided by the track organizers.",e24f6d293cd423a88249ea1ec0e0e2c56a55b3bb
Is searching full text more effective than searching abstracts?,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2009,,51ca11cddeec18dc5044dfbb7951110c73a0a397
"Where is the Cloud? Geography, Economics, Environment, and Jurisdiction in Cloud Computing","[{'name': 'Paul T. Jaeger', 'dblp_profile': 'https://dblp.org/pid/70/1469.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Justin M. Grimes', 'dblp_profile': 'https://dblp.org/pid/81/7904.html'}, {'name': 'Shannon N. Simmons', 'dblp_profile': 'https://dblp.org/pid/45/8067.html'}]",2009,"Cloud computing – the creation of large data centers that can be dynamically provisioned, configured, and reconfigured to deliver services in a scalable manner – places enormous capacity and power in the hands of users. As an emerging new technology, however, cloud computing also raises significant questions about resources, economics, the environment, and the law. Many of these questions relate to geographical considerations related to the data centers that underlie the clouds: physical location, available resources, and jurisdiction. While the metaphor of the cloud evokes images of dispersion, cloud computing actually represents centralization of information and computing resources in data centers, raising the specter of the potential for corporate or government control over information if there is insufficient consideration of these geographical issues, especially jurisdiction. This paper explores the interrelationships between the geography of cloud computing, its users, its providers, and governments.",01c0f2c0cdc61e2bdba9349ba2e4411f5a5fa29e
Modeling actions of PubMed users with n-gram language models,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'W. John Wilbur', 'dblp_profile': 'https://dblp.org/pid/99/2755.html'}]",2009,,7ec456521ec3edd05ff47095ac8e8f3e6cf0e269
Elements of a computational model for multi-party discourse: The turn-taking behavior of Supreme Court justices,"[{'name': 'Timothy Hawes', 'dblp_profile': 'https://dblp.org/pid/25/7382.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Philip Resnik', 'dblp_profile': 'https://dblp.org/pid/p/PhilipResnik.html'}]",2009,"This paper explores computational models of multi-party discourse, using transcripts from U.S. Supreme Court oral arguments. The turn-taking behavior of participants is treated as a supervised sequence labeling problem and modeled using firstand secondorder Conditional Random Fields. We specifically explore the hypothesis that discourse markers and personal references provide important features in such models. Results from a sequence prediction experiment demonstrate that incorporating these two types of features yields significant improvements in performance. This work is couched in the broader context of developing tools to support legal scholarship, although we see other NLP applications as well. Publication Date: January 14, 2008",164dab5afb4688a664be6d2dd3f43bee8983ae8a
Special Issue of the Journal of Parallel and Distributed Computing: Cloud Computing,"[{'name': 'Gregory V. Chockler', 'dblp_profile': 'https://dblp.org/pid/c/GregoryChockler.html'}, {'name': 'Eliezer Dekel', 'dblp_profile': 'https://dblp.org/pid/61/1540.html'}, {'name': 'Joseph F. JáJá', 'dblp_profile': 'https://dblp.org/pid/j/JosephJaJa.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2009,,0cc26bebbac2d234e8b2e3926bca37215267bc63
A cost-effective lexical acquisition process for large-scale thesaurus translation,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'G. Craig Murray', 'dblp_profile': 'https://dblp.org/pid/64/1161.html'}, {'name': 'Bonnie J. Dorr', 'dblp_profile': 'https://dblp.org/pid/d/BonnieJDorr.html'}, {'name': 'Jan Hajic', 'dblp_profile': 'https://dblp.org/pid/40/1286.html'}, {'name': 'Pavel Pecina', 'dblp_profile': 'https://dblp.org/pid/59/1052.html'}]",2009,,f42e03c4300036fde350277dffceb6f823a08a78
"Computational linguistics for metadata building (CLiMB): using text mining for the automatic identification, categorization, and disambiguation of subject terms for image metadata","[{'name': 'Judith L. Klavans', 'dblp_profile': 'https://dblp.org/pid/k/JudithKlavans.html'}, {'name': 'Carolyn Sheffield', 'dblp_profile': 'https://dblp.org/pid/56/3057.html'}, {'name': 'Eileen G. Abels', 'dblp_profile': 'https://dblp.org/pid/35/5405.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Rebecca J. Passonneau', 'dblp_profile': 'https://dblp.org/pid/04/696.html'}, {'name': 'Tandeep Sidhu', 'dblp_profile': 'https://dblp.org/pid/64/955.html'}, {'name': 'Dagobert Soergel', 'dblp_profile': 'https://dblp.org/pid/s/DagobertSoergel.html'}]",2009,,08265f9dc3a4e3a83b5ad773cb3027a84ead141b
You Are Where You Edit: Locating Wikipedia Contributors through Edit Histories,"[{'name': 'Michael D. Lieberman', 'dblp_profile': 'https://dblp.org/pid/11/1141.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2009,"
 
 Whether knowingly or otherwise, Wikipedia contributors reveal their interests and expertise through their contribution patterns. An analysis of Wikipedia edit histories shows that it is often possible to associate contributors with relatively small geographic regions, usually corresponding to where they were born or where they presently live. For many contributors, the geographic coordinates of pages they have edited are tightly clustered. Results suggest that a wealth of information about contributors can be gleaned from edit histories. This illustrates the efﬁcacy of data mining on large, publicly-available datasets and raises potential privacy concerns.
 
",e108ac671e6c9252907eeb84c41bc35668e0b940
Users' adjustments to unsuccessful queries in biomedical search,"[{'name': 'G. Craig Murray', 'dblp_profile': 'https://dblp.org/pid/64/1161.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'W. John Wilbur', 'dblp_profile': 'https://dblp.org/pid/99/2755.html'}, {'name': 'Zhiyong Lu', 'dblp_profile': 'https://dblp.org/pid/66/6604.html'}]",2009,"Biomedical researchers depend on on-line databases and digital libraries for up to date information. We introduce a pilot project aimed at characterizing adjustments made to biomedical queries that improve search results. Specifically we focus on queries submitted to PubMed®, a large sophisticated search engine that facilitates Web access to abstracts of articles in over 5,200 biomedical journals. On average 2 million users search PubMed each day. During their search, nearly 20% will experience a result page from one of their queries that has zero results. In some cases there really is no document or abstract that will satisfy a particular query. However, in analyzing one month of queries submitted to PubMed, we find that more often than not, queries that retrieved no results are queries that would retrieve something relevant if they were constructed differently. This paper describes a new effort to identify some of the characteristics of a query that produces zero results, and the changes that users most often apply in constructing new, ""corrected"" queries. Zero-result queries afford us an opportunity to examine changes made to queries that we know did not return relevant data, because they did not return any data. An investigation of the changes users make under these circumstances can yield insight into users' search processes.",295bdd383af9e8efb3fcc81267834fdac5f762f0
Data Intensive Text Processing with MapReduce,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Chris Dyer', 'dblp_profile': 'https://dblp.org/pid/41/6895.html'}]",2009,,e5866538429174eabc7289377e50f9899cdf6c9b
Brute force and indexed approaches to pairwise document similarity comparisons with MapReduce,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2009,"Matching documents based on similarity is a common and important use case in world wide web search and thus in Information Retrieval. When a user discovers a web page or paper which interests him or her, the user is probably interested in similar documents which contain further information to the previous searched topics. Therefore search frameworks exist, such as PubMed which offer users a top k list, containing related documents to the searched paper. This work introduces a scientific paper presented at SIGIR, 2009.",a5418c10ae858f4bab56439c773f774174fc4d68
The Curse of Zipf and Limits to Parallelization: An Look at the Stragglers Problem in MapReduce,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2009,"This paper explores the problem of \stragglers"" in MapReduce: a common phenomenon where a small number of mappers or reducers takes signicantly longer than the others to complete. The eects of these stragglers include unnecessarily long wall-clock running times and sub-optimal cluster utilization. In many cases, this problem cannot simply be attributed to hardware idiosyncrasies, but is rather caused by the Zipan distribution of input or intermediate data. I present a simple theoretical model that shows how such distributions impose a fundamental limit on the amount of parallelism that can be extracted from a large class of algorithms where all occurrences of the same element must be processed together. A case study in parallel ad hoc query evaluation highlights the severity of the stragglers problem. Fortunately, a simple modication of the input data cuts end-to-end running time in half. This example illustrates some of the issues associated with designing ecient MapReduce algorithms for real-world datasets.",ea77068c3edc0e0a9e4a5b205105f72845440c21
Of Ivory and Smurfs: Loxodontan MapReduce Experiments for Web Search,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Tamer Elsayed', 'dblp_profile': 'https://dblp.org/pid/99/5856.html'}, {'name': 'Lidan Wang', 'dblp_profile': 'https://dblp.org/pid/03/2525.html'}, {'name': 'Donald Metzler', 'dblp_profile': 'https://dblp.org/pid/95/2272.html'}]",2009,"This paper describes Ivory, an attempt to build a distributed retrieval system around the open-source Hadoop implementation of MapReduce. We focus on three noteworthy aspects of our work: a retrieval architecture built directly on the Hadoop Distributed File System (HDFS), a scalable MapReduce algorithm for inverted indexing, and webpage classification to enhance retrieval effectiveness.",0a9f61a9ff4d99b30e76193496951867a4894b66
Summarization,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2009,,3bddf90599370d7b1ec8a5bb45799b7e276a3ab8
PageRank without hyperlinks: Reranking with PubMed related article networks for biomedical text retrieval,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2008,,c8c92f5f141ac0894e2b9226fc68ea2b0d2f8492
Single-document and multi-document summarization techniques for email threads using sentence compression,"[{'name': 'David M. Zajic', 'dblp_profile': 'https://dblp.org/pid/72/3638.html'}, {'name': 'Bonnie J. Dorr', 'dblp_profile': 'https://dblp.org/pid/d/BonnieJDorr.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2008,,118df6d656ec6d193fe09ceafb650ae1d35f6ec7
Navigating information spaces: A case study of related article search in PubMed,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Michael DiCuccio', 'dblp_profile': 'https://dblp.org/pid/43/4646.html'}, {'name': 'Vahan Grigoryan', 'dblp_profile': 'https://dblp.org/pid/02/6362.html'}, {'name': 'W. John Wilbur', 'dblp_profile': 'https://dblp.org/pid/99/2755.html'}]",2008,,b8738417c367b230afa8dfe6803caf7b6d527e8a
Toward automatic facet analysis and need negotiation: Lessons from mediated search,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Philip Fei Wu', 'dblp_profile': 'https://dblp.org/pid/50/7689.html'}, {'name': 'Eileen G. Abels', 'dblp_profile': 'https://dblp.org/pid/35/5405.html'}]",2008,"This work explores the hypothesis that interactions between a trained human search intermediary and an information seeker can inform the design of interactive IR systems. We discuss results from a controlled Wizard-of-Oz case study, set in the context of the TREC 2005 HARD track evaluation, in which a trained intermediary executed an integrated search and interaction strategy based on conceptual facet analysis and informed by need negotiation techniques common in reference interviews. Having a human “in the loop” yielded large improvements over fully automated systems as measured by standard ranked-retrieval metrics, demonstrating the value of mediated search. We present a detailed analysis of the intermediary's actions to gain a deeper understanding of what worked and why. One contribution is a taxonomy of clarification types informed both by empirical results and existing theories in library and information science. We discuss how these findings can guide the development of future systems. Overall, this work illustrates how studying human information-seeking processes can lead to better information retrieval applications.",747014d3853f8982fd1ab1d38a78a67e1119202b
Pairwise Document Similarity in Large Collections with MapReduce,"[{'name': 'Tamer Elsayed', 'dblp_profile': 'https://dblp.org/pid/99/5856.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Douglas W. Oard', 'dblp_profile': 'https://dblp.org/pid/o/DouglasWOard.html'}]",2008,"This paper presents a MapReduce algorithm for computing pairwise document similarity in large document collections. MapReduce is an attractive framework because it allows us to decompose the inner products involved in computing document similarity into separate multiplication and summation stages in a way that is well matched to efficient disk access patterns across several machines. On a collection consisting of approximately 900,000 newswire articles, our algorithm exhibits linear growth in running time and space in terms of the number of documents.",08fd33cb1c8837d374bc4c863a09cc792f6c52f2
Scalable Language Processing Algorithms for the Masses: A Case Study in Computing Word Co-occurrence Matrices with MapReduce,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2008,"This paper explores the challenge of scaling up language processing algorithms to increasingly large datasets. While cluster computing has been available in commercial environments for several years, academic researchers have fallen behind in their ability to work on large datasets. I discuss two barriers contributing to this problem: lack of a suitable programming model for managing concurrency and difficulty in obtaining access to hardware. Hadoop, an open-source implementation of Google's MapReduce framework, provides a compelling solution to both issues. Its simple programming model hides system-level details from the developer, and its ability to run on commodity hardware puts cluster computing within the reach of many academic research groups. This paper illustrates these points with a case study in building word cooccurrence matrices from large corpora. I conclude with an analysis of an alternative computing model based on renting instead of buying computer clusters.",eec9a50881bbefc3b72064e9e6852558f000cf04
Computational linguistics for metadata building,"[{'name': 'Judith L. Klavans', 'dblp_profile': 'https://dblp.org/pid/k/JudithKlavans.html'}, {'name': 'Carolyn Sheffield', 'dblp_profile': 'https://dblp.org/pid/56/3057.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Tandeep Sidhu', 'dblp_profile': 'https://dblp.org/pid/64/955.html'}]",2008,"In this paper, we describe a downloadable text-mining tool for enhancing subject access to image collections in digital libraries.",5df649fb733c47bdc0366244ed7c3019672b3799
How do users find things with PubMed?: towards automatic utility evaluation with user simulations,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Mark D. Smucker', 'dblp_profile': 'https://dblp.org/pid/07/801.html'}]",2008,"In the context of document retrieval in the biomedical domain, this paper explores the complex relationship between the quality of initial query results and the overall utility of an interactive retrieval system. We demonstrate that a content-similarity browsing tool can compensate for poor retrieval results, and that the relationship between retrieval performance and overall utility is non-linear. Arguments are advanced with user simulations, which characterize the relevance of documents that a user might encounter with different browsing strategies. With broader implications to IR, this work provides a case study of how user simulations can be exploited as a formative tool for automatic utility evaluation. Simulation-based studies provide researchers with an additional evaluation tool to complement interactive and Cranfield-style experiments.",d99919e402387b7a9d6a35c370fe0e8f213e318e
"Fast, Easy, and Cheap: Construction of Statistical Machine Translation Models with MapReduce","[{'name': 'Chris Dyer', 'dblp_profile': 'https://dblp.org/pid/41/6895.html'}, {'name': 'Aaron Cordova', 'dblp_profile': 'https://dblp.org/pid/204/5026.html'}, {'name': 'Alex Mont', 'dblp_profile': 'https://dblp.org/pid/204/4886.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2008,"In recent years, the quantity of parallel training data available for statistical machine translation has increased far more rapidly than the performance of individual computers, resulting in a potentially serious impediment to progress. Parallelization of the model-building algorithms that process this data on computer clusters is fraught with challenges such as synchronization, data exchange, and fault tolerance. However, the MapReduce programming paradigm has recently emerged as one solution to these issues: a powerful functional abstraction hides system-level details from the researcher, allowing programs to be transparently distributed across potentially very large clusters of commodity hardware. We describe MapReduce implementations of two algorithms used to estimate the parameters for two word alignment models and one phrase-based translation model, all of which rely on maximum likelihood probability estimates. On a 20-machine cluster, experimental results show that our solutions exhibit good scaling characteristics compared to a hypothetical, optimally-parallelized version of current state-of-the-art single-core tools.",5602a2426fef55c0ad527d3e2dc722fa56ecc5fb
Multiple Alternative Sentence Compressions and Word-Pair Antonymy for Automatic Text Summarization and Recognizing Textual Entailment,"[{'name': 'Saif M. Mohammad', 'dblp_profile': 'https://dblp.org/pid/58/380.html'}, {'name': 'Bonnie J. Dorr', 'dblp_profile': 'https://dblp.org/pid/d/BonnieJDorr.html'}, {'name': 'Melissa Egan', 'dblp_profile': 'https://dblp.org/pid/94/8158.html'}, {'name': 'Nitin Madnani', 'dblp_profile': 'https://dblp.org/pid/72/5864.html'}, {'name': 'David M. Zajic', 'dblp_profile': 'https://dblp.org/pid/72/3638.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2008,"Abstract The University of Maryland participatedin three tasks organized by the Text Anal-ysis Conference 2008 (TAC 2008): (1) theupdate task of text summarization; (2) theopinion task of text summarization; and(3) recognizing textual entailment (RTE).At the heart of our summarization sys-tem is Trimmer, which generates multi-ple alternative compressed versions of thesource sentences that act as candidate sen-tences for inclusion in the summary. Forthe ﬁrst time, we investigated the use ofautomatically generated antonym pairs forboth text summarization and recognizingtextual entailment. The UMD summariesfor the opinion task were especially effec-tive in providing non-redundant informa-tion (rank 3 out of a total 19 submissions).More coherent summaries resulted whenusing the antonymy feature as comparedto when not using it. On the RTE task,even when using only automatically gen-erated antonyms the system performed aswell as when using a manually compiledlist of antonyms. 1 Introduction",a401ed8bff736645de14d3bdc6ffbf257121da27
PubMed related articles: a probabilistic topic-based model for content similarity,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'W. John Wilbur', 'dblp_profile': 'https://dblp.org/pid/99/2755.html'}]",2007,,7c4d6befeffc85ce5abee79bf29a737f9be7efa6
