Index,Last Name,Given Name,Year,Location,Citation,ACM Fellow Profile,DBLP profile,Google Scholar Profile,Affiliation,Interests
1240,Deo,Narsingh,1996,USA,For his seminal contribution in applying graph theory to practical problems using computer and dissemination of knowledge through his books.,https://awards.acm.org/award-recipients/deo_1481324,https://dblp.org/pid/93/4704,https://scholar.google.com/citations?user=2uiQgfMAAAAJ,"Millican Chair Professor of Computer Science, University of Central Florida",graph theory networks parallel computation discrete optimization
1241,Heidelberger,Philip,1996,USA,For contributions to the theory and practice of efficient discrete event simulations.,https://awards.acm.org/award-recipients/heidelberger_1759711,https://dblp.org/pid/h/PhilipHeidelberger,https://scholar.google.com/citations?user=TvR9BgcAAAAJ,IBM Research (Retired),
1242,Jain,Raj,1996,USA,"Proposed a new control-theoretic approach to computer systems modeling in the Doctoral Thesis, which was published in 'Outstanding Dissertations in Computer Sciences' series by Garland Publishing Co. of New York.",https://awards.acm.org/award-recipients/jain_1562552,https://dblp.org/pid/320/0210,https://scholar.google.com/citations?user=runT3RsAAAAJ,"Professor of Computer Science and Engineering, Washington University in Saint Louis",Artificial Intelligence Blockchains Network Security Unmanned Aircraft Systems Wireless and Mobile Networks
1243,Reingold,Edward M,1996,USA,For significant research and educational contributions to data structures and the analysis of combinatorial algorithms.,https://awards.acm.org/award-recipients/reingold_1148444,https://dblp.org/pid/r/EMReingold,https://scholar.google.com/citations?user=UlQeH7AAAAAJ,"Prof Emeritus Comp Sci, UIUC & Ill Inst of Tech",algorithms data structures calendars
1244,Savage,John E,1996,USA,"For fundamental contributions to theoretical computer science, information theory, and VLSI design, analysis and synthesis.",https://awards.acm.org/award-recipients/savage_1091867,https://dblp.org/pid/s/JohnESavage,https://scholar.google.com/citations?user=ASYT5QEAAAAJ,Vrije Universiteit Amsterdam,
1245,Silberschatz,Abraham,1996,USA,"For superb research contributions in the areas of databases, multimedia systems and concurrency control, outstanding contribution to Computer Science education and outstanding service to the ACM community.",https://awards.acm.org/award-recipients/silberschatz_1405026,https://dblp.org/pid/s/AbrahamSilberschatz,,,[]
1246,Stankovic,John A,1996,USA,"For research, leadership and service in real-time computing.",https://awards.acm.org/award-recipients/stankovic_1492735,https://dblp.org/pid/s/JohnAStankovic,,,[]
1247,Graham,Robert M,1996,USA,"He was a significant contributor to the deign and implementation of the Multics time-sharing system and the MAD compiler; SIGPLAN chairman; CACM department editor; National ACM Lecturer; University of Massachusetts Computer Science Department chairman; and author of the textbook, Principles of Systems Programming.",https://awards.acm.org/award-recipients/graham_1013218,https://dblp.org/pid/g/RobertMGraham,,,[]
1248,Katz,Randy H.,1996,USA,"For contributions to computer system design, engineering education, and government service.",https://awards.acm.org/award-recipients/katz_1398320,https://dblp.org/pid/k/RandyHKatz,,,[]
1249,Sethi,Ravi,1996,USA,"For contributions to compiler technology, computer programming languages, scheduling, and analysis of algorithms.",https://awards.acm.org/award-recipients/sethi_1393677,https://dblp.org/pid/34/3026,https://scholar.google.com/citations?user=ID4wZFwAAAAJ,"Professor, Computer Science, The University of Arizona",Software Engineering Compilers Programming Languages
1250,Nance,Richard E,1996,USA,"Dr. Nance's fundamental work in simulation environments has changed the profession. His unfailing effectiveness as editor, committee chair, and conference organizer helps make ACM successful.",https://awards.acm.org/award-recipients/nance_1074814,https://dblp.org/pid/92/2054,,,[]
1251,Muntz,Richard R,1996,USA,For contributions to the theory of queuing networks and their application to computer system performance evaluation.,https://awards.acm.org/award-recipients/muntz_2656122,https://dblp.org/pid/m/RichardRMuntz,https://scholar.google.com/citations?user=e9OxXgwAAAAJ,"Professor of Computer Science, UCLA",Database management performance evaluation data mining storage
1252,Bajcsy,Ruzena,1996,USA,For introducing the paradigm of Active Perception in the field of machine perception and establishing and maintaining a world class robotic and intelligent systems laboratory.,https://awards.acm.org/award-recipients/bajcsy_1513548,https://dblp.org/pid/b/RuzenaBajcsy,https://scholar.google.com/citations?user=s9Ikf1EAAAAJ,,
1253,Sahni,Sartaj K,1996,USA,"For contributions to data structures, design and analysis of algorithms, multiprocessor scheduling, electronic computer aided design, and parallel computing.",https://awards.acm.org/award-recipients/sahni_1424753,https://dblp.org/pid/s/SartajSahni,,,[]
1254,Rao,TRN,1996,USA,For outstanding contributions to error-control coding theory and fault tolerant systems; and service to ACM Lectureship and Chapter activities.,https://awards.acm.org/award-recipients/rao_1788686,,https://scholar.google.com/citations?user=gPYnAHoAAAAJ,Senior Scientist,mRNA therapeutics Protein expression and purification AKTA purification and Chromatography Neuroscience Stem cell and Exosom
1255,Nishizeki,Takao,1996,Japan,"For contributions to the design and analysis of efficient algorithms for planar graphs, network flows and VLSI routing.",https://awards.acm.org/award-recipients/nishizeki_3042207,https://dblp.org/pid/n/TakaoNishizeki,https://scholar.google.com/citations?user=EErO-dUAAAAJ,Tohoku University (Emeritus Professor),Algorithm Graph Algorithms Graph Drawing Discrete Mathematics Secret sharing
1256,Vishkin,Uzi,1996,USA,"One of the pioneers of parallel algorithms research, Dr. Vishkin's seminal contributions played a leading role in forming and shaping what thinking in parallel has come to mean in the fundamental theory of Computer Science.",https://awards.acm.org/award-recipients/vishkin_2808111,https://dblp.org/pid/v/UziVishkin,https://scholar.google.com/citations?user=1r8HluQAAAAJ,"Professor, The University of Maryland Institute for Advanced Computer Studies (UMIACS) …",Parallel computing Parallel algorithms
1257,Adrion,William Richards,1996,USA,"For leadership in computing through academic and government administration, service to professional societies, and research on reliable systems, software testing and analysis.",https://awards.acm.org/award-recipients/adrion_1176312,,,,[]
1258,Barr,Alan H,1995,USA,"Prof. Barr is being recognized for his contribution to graphics, primarily for extending computer graphics shape modeling to include physically based and 'teleological' modeling.",https://awards.acm.org/award-recipients/barr_2699577,https://dblp.org/pid/51/687,,,[]
1259,Yao,Andrew C,1995,China,"For significant research contributions in Computational Complexity, Analysis of Algorithms, Data Structures, Communication Complexity, and Cryptographic Protocols.",https://awards.acm.org/award-recipients/yao_1611524,https://dblp.org/pid/y/AndrewChiChihYao,,,[]
1260,Oettinger,Anthony,1995,USA,For more than 42 years Professor Oettinger has served ACM and computing and led in the establishment of the national communications and information resources policy.,https://awards.acm.org/award-recipients/oettinger_1003284,https://dblp.org/pid/64/2805,,,[]
1261,Herzog,Bertram,1995,USA,"Dr. Herzog has been a pioneer in recognizing new ideas and applications with computing, via distributed computing, networking and computer graphics. He has had a distinguished career in research and education in academia, business, and industry.",https://awards.acm.org/award-recipients/herzog_1035435,https://dblp.org/pid/72/6693,,,[]
1262,Wong,Chak-Kuen,1995,USA,"For contributions to the theory of mass storage systems, to the analysis and design of computer algorithms, and to the design of VLSI circuits.",https://awards.acm.org/award-recipients/wong_1145432,https://dblp.org/pid/w/CKWong,,,[]
1263,Wallace,Chris S,1995,Australia,"For research in a number of areas in Computer Science including fast multiplication algorithm, minimum message length principle and its applications, random number generation, computer architecture, numerical solution of ODE's, and contribution to Australian Computer Science.",https://awards.acm.org/award-recipients/wallace_1058015,https://dblp.org/pid/86/2899,https://scholar.google.com/citations?user=d7k7_7wAAAAJ,"Christopher (Chris) Stewart Wallace (1933-2004), Foundation Professor of Computer …",computer hardware inference minimum message length MML MDL
1264,DeWitt,David,1995,USA,"For fundamental contributions to the areas of parallel database systems, database system benchmarking, and object-oriented database systems, and for outstanding service as an educator and a technical leader.",https://awards.acm.org/award-recipients/dewitt_1251768,https://dblp.org/pid/d/DJDeWitt,https://scholar.google.com/citations?user=6iBz3QgAAAAJ,"John P. Morgridge Professor, Emeritus,  University of Wisconsin.  Technical Fellow …",database systems
1265,Brandin,David H,1995,USA,"For his 20 years of ACM leadership, his research management in theoretical and applied computer science, and his contributions to the public use of computing.",https://awards.acm.org/award-recipients/brandin_1065960,https://dblp.org/pid/82/2573,,,[]
1266,Johnson,David S,1995,USA,"For fundamental contributions to the theories of approximation algorithms and computational complexity, and for outstanding service to ACM.",https://awards.acm.org/award-recipients/johnson_1325893,https://dblp.org/pid/198/1125,https://scholar.google.com/citations?user=LyEq7qEAAAAJ,"Visiting Professor, Columbia University Computer Science Department",Algorithms computer science optimization traveling salesman problem bin packing
1267,Greenberg,Donald,1995,USA,Professor Greenberg is both an expert in structural engineering and computer science. He is one of the outstanding researchers and contributors in computer graphics.,https://awards.acm.org/award-recipients/greenberg_1489566,https://dblp.org/pid/g/DonaldPGreenberg,,,[]
1268,Rosenkrantz,Daniel J,1995,USA,"For pioneering contributions to formal languages, compiler design, algorithm analysis, databases, parallel and fault-tolerant computing and for exemplary ACM service including Editorship of JACM.",https://awards.acm.org/award-recipients/rosenkrantz_1051721,https://dblp.org/pid/80/6105,https://scholar.google.com/citations?user=RNHJqvcAAAAJ,"Biocomplexity Institute and Initiative, University of Virginia",algorithms databases
1269,Denning,Dorothy E,1995,USA,For technical leadership and professional contributions that advanced the field of computer and communications security and promoted the open exchange of ideas and information.,https://awards.acm.org/award-recipients/denning_1239516,https://dblp.org/pid/d/DorothyEDenning,,,[]
1270,Goodenough,John B,1995,USA,For technical contributions improving the state of the art and state of the practice of software engineering.,https://awards.acm.org/award-recipients/goodenough_1028323,https://dblp.org/pid/84/1640,https://scholar.google.com/citations?user=U8jmzF0AAAAJ,The University of Texas at Austin,Solid State Chemistry Batteries Magnetism Fuel Cells
1271,White,John R.,1995,USA,"For outstanding contributions to the advancement of computing science through his leadership in the Association for Computing Machinery (ACM), computing science research, and computing science education.",https://awards.acm.org/award-recipients/white_1242262,https://dblp.org/pid/45/3037,,,[]
1272,Kim,Won,1995,USA,"For fundamental insights into query optimization in relational databases, support for engineering applications, and functionality and architecture of object-oriented databases, and for extensive editorial service.",https://awards.acm.org/award-recipients/kim_3331865,https://dblp.org/pid/341/3336-2,,,[]
1273,Lazowska,Edward,1995,USA,"For advancing the state of the art in computer systems and computer system performance analysis, and for significant technical, educational, and disciplinary leadership.",https://awards.acm.org/award-recipients/lazowska_1270677,https://dblp.org/pid/l/EDLazowska,,,[]
1274,Catmull,Edwin,1995,USA,"Dr. Edwin E. Catmull has made many and noteworthy advances in computer graphics as an individual researcher, as an inspiring leader in the field, as a director of organizations, and as a mentor for many.",https://awards.acm.org/award-recipients/catmull_1244219,https://dblp.org/pid/c/EdwinECatmull,,,[]
1275,Engeler,Erwin,1995,Switzerland,"Erwin Engeler is honored for his pioneering work on the interrelations between logic, computer science and scientific computation.",https://awards.acm.org/award-recipients/engeler_1192251,https://dblp.org/pid/12/3064,,,[]
1276,Preparata,Franco P,1995,USA,"For significant research contributions in Computational Geometry, Parallel Algorithms, Theory of VLSI Layouts, Fault Diagnosis in Computer Systems, and Algebraic Coding Theory.",https://awards.acm.org/award-recipients/preparata_1481076,https://dblp.org/pid/p/FPPreparata,https://scholar.google.com/citations?user=i6uX5zUAAAAJ,"Jean-Daniel Boissonnat, M. Yvinec, Franco P. Preparata, Michael N. Vrahatis",Algorithms and Complexity Computational Geometry Data Structures
1277,Schneider,Fred B,1995,USA,"For work in semantics, methodology, and algorithms to support programming concurrent and distributed systems, particularly those intended for mission-critical settings.",https://awards.acm.org/award-recipients/schneider_1542224,https://dblp.org/pid/s/FredBSchneider,,,[]
1278,Salton,Gerard,1995,USA,For foundational and most influential contributions over 30 years to information organization and retrieval and for 25 years of distinguished service to the ACM.,https://awards.acm.org/award-recipients/salton_2316166,https://dblp.org/pid/s/GerardSalton,https://scholar.google.com/citations?user=PmJ2544AAAAJ,"Professor of Computer Science, Cornell University",Information Retrieval
1279,Wiederhold,Gio,1995,USA,"For seminal contributions to our understanding and use of database management systems and medical informatics, and for outstanding service to the computer science community.",https://awards.acm.org/award-recipients/wiederhold_1020734,https://dblp.org/pid/w/GioWiederhold,https://scholar.google.com/citations?user=fJiGhkoAAAAJ,"Emeritus Professor of Computer Science, Electrical Enginering, & Medicine, Stanford …",Databases Knowledge bases Software Intellectual capital Taxation
1280,Booch,Grady,1995,USA,Booch has pioneered the development of object-oriented analysis and design methods. He has also offered seminal contributions in software architecture and reusable software components.,https://awards.acm.org/award-recipients/booch_2030153,https://dblp.org/pid/b/GradyBooch,,,[]
1281,Highland,Harold J,1995,USA,"For contributions to modeling and simulation theory, particularly the development and use of random number algorithms. For promotion of information security issues internationally. For service and leadership to ACM's SIG publications.",https://awards.acm.org/award-recipients/highland_1042530,https://dblp.org/pid/87/5822,,,[]
1282,Fuchs,Henry,1995,USA,"Dr. Henry Fuchs is internationally known for his contributions to high performance, parallel display architecture. He was a pioneer who recognized the importance of parallelism for graphic processors.",https://awards.acm.org/award-recipients/fuchs_1256775,https://dblp.org/pid/f/HenryFuchs,https://scholar.google.com/citations?user=guhwcP8AAAAJ,"Federico Gil Distinguished Professor of Computer Science, University of North Carolina",computer graphics virtual reality augmented reality
1283,Grosch,Herbert R J,1995,Canada,"A computer pioneer who managed important space and technology projects, Grosch is respected for discovering and describing the relationship between speed and cost of computers.",https://awards.acm.org/award-recipients/grosch_1000512,https://dblp.org/pid/62/2002,,,[]
1284,Nievergelt,J,1995,Switzerland,"Outstanding educator, author of textbooks of exemplary clarity and innovative content. Influential contributions in data structures (trees, extendible hashing, gridfile) and software for geometry (GeoBench).",https://awards.acm.org/award-recipients/nievergelt_1043728,https://dblp.org/pid/294/3258,,,[]
1285,Whitted,J Turner,1995,USA,"Dr. Turner Whitted is being recognized for his important contribution to ray tracing. Instead, he contributed what so many wish to contribute: a simple and elegant algorithm.",https://awards.acm.org/award-recipients/whitted_1831023,,,,[]
1286,Misra,Jayadev,1995,USA,"For significant advancements in the theory and practice of distributed computing, in particular for work on Parallel Program Design and the development and use of UNITY.",https://awards.acm.org/award-recipients/misra_2575603,https://dblp.org/pid/m/JayadevMisra,https://scholar.google.com/citations?user=49uW_WcAAAAJ,University of Texas at Austin,
1287,Ullman,Jeffrey D,1995,USA,"For seminal contributions to the foundations of computer science, compiler design, database systems, as well as outstanding contributions to computer science education.",https://awards.acm.org/award-recipients/ullman_1054360,https://dblp.org/pid/u/JeffreyDUllman,,,[]
1288,Kennedy,Kenneth W,1995,USA,"For outstanding contributions to the research and practice of achieving high performance on parallel computers, through innovations in programming language design and program optimization.",https://awards.acm.org/award-recipients/kennedy_1099712,https://dblp.org/pid/05/9528,,,[]
1289,Hoffman,Lance,1995,USA,"Research and social impact of computing and facilitation of dialogue among concerned stakeholders, exemplified by institutionalizing within ACM the Conference on Computers, Freedom, and Privacy.",https://awards.acm.org/award-recipients/hoffman_1028737,https://dblp.org/pid/89/1666,https://scholar.google.com/citations?user=n3LNFXQAAAAJ,"Distinguished Research Professor  of  Computer Science, The George …",cybersecurity social impact of computing
1290,Druffel,Larry,1995,USA,For leadership in advancing the state of software engineering practice and technical contributions to design automation and software development environments.,https://awards.acm.org/award-recipients/druffel_2047611,https://dblp.org/pid/03/2428,,,[]
1291,Snyder,Larry,1995,USA,"For fundamental contributions to parallel computer programming, parallel computer architecture, and the theoretical foundations of computer science.",https://awards.acm.org/award-recipients/snyder_1237882,https://dblp.org/pid/s/LawrenceSnyder,,,[]
1292,Bernstein,Lawrence,1995,USA,Mr. Bernstein is one of the founders of network management as a technology and as a scientific discipline. His systems currently support over 100 million customers.,https://awards.acm.org/award-recipients/bernstein_2486959,https://dblp.org/pid/12/2489,https://scholar.google.com/citations?user=dMxAkNcAAAAJ,"… Event Detection Group Leader, Physics Division, Lawrence Livermore National Laboratory",Dark Matter and low energy neutrino … neutrino oscillations nuclear arms control nuclear nonproliferation
1293,Carpenter,Loren C,1995,USA,Loren Carpenter is a pioneer in the design of algorithms for generating faster computer graphics; his images approach photographic realism. He has continued his work in large scale computer generated visuals.,https://awards.acm.org/award-recipients/carpenter_1507284,https://dblp.org/pid/c/LorenCCarpenter,,,[]
1294,Garey,Michael R,1995,USA,For fundamental contributions to the theory of complexity and algorithms and for outstanding service to ACM.,https://awards.acm.org/award-recipients/garey_1074483,https://dblp.org/pid/g/MRGarey,https://scholar.google.com/citations?user=ppjLpNYAAAAJ,Retired,Algorithms complexity scheduling theory graph theory
1295,Ginsberg,Myron,1995,USA,Pioneering and sustained contributions to supercomputing research and its application to the automotive industry in addition to distinguished  teaching and service in high-performance computing.,https://awards.acm.org/award-recipients/ginsberg_1241975,https://dblp.org/pid/18/133,,,[]
1296,Leveson,Nancy,1995,USA,Nancy Leveson is the founder of the field of software safety and has developed safety techniques that are used by industry and other researchers worldwide.,https://awards.acm.org/award-recipients/leveson_1540475,https://dblp.org/pid/l/NGLeveson,,,[]
1297,Suzuki,Norihisa,1995,USA,"For contributions to object-oriented technologies by type inference for Smalltalk, microprocessor, fast interpreter, and a database, to multiprocessing by snoop cache, and to program verification.",https://awards.acm.org/award-recipients/suzuki_1247055,https://dblp.org/pid/88/2836,,,[]
1298,Ibarra,Oscar,1995,USA,"For contributions to the design and analysis of algorithms, the theory of computation, computational complexity, and parallel computing.",https://awards.acm.org/award-recipients/ibarra_1194323,https://dblp.org/pid/28/7767,https://scholar.google.com/citations?user=SLN3_44AAAAJ,University of Illinois; University of Michigan,Social Relations Social Cognition Leadership Organizational Behavior
1299,Abrahams,Paul W,1995,USA,For his leadership as ACM President and in other offices; for contributions to programming language design and standardization; and to computing as author and lecturer.,https://awards.acm.org/award-recipients/abrahams_1012285,https://dblp.org/pid/22/4940,,,[]
1300,Young,Paul,1995,USA,For fundamental contributions to the theory of the complexity of algorithms and for a career of exceptional service to the computing research and education community.,https://awards.acm.org/award-recipients/young_1473552,https://dblp.org/pid/295/2682,https://scholar.google.com/citations?user=Fy8lsOwAAAAJ,Brigham Young University,Medicinal chemistry microbiology immunology
1301,Wegner,Peter,1995,USA,For many 27 years Professor Wegner has been an initiating leader in ACM's educational and publication efforts while inspiring several generations of computer scientists.,https://awards.acm.org/award-recipients/wegner_1068550,https://dblp.org/pid/w/PeterWegner,https://scholar.google.com/citations?user=WrJapmUAAAAJ,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Meteorologie Klima
1302,Jones,Cliff B,1995,United Kingdom,"A longstanding originator and promoter of formal and rigorous methods for software design and construction, especially the Vienna Development Method (VDM).",https://awards.acm.org/award-recipients/jones_1076850,https://dblp.org/pid/j/CliffBJones,https://scholar.google.com/citations?user=W9m9SwwAAAAJ,"Professor of Computing Science, Newcastle University, UK",Formal Methods Semantics Concurrency Support tools History
1303,Ashenhurst,R L,1995,USA,Ashenhurst's most notable contributions in 31 years of ACM leadership were 14 years as Monograph Series editor and 17 years as editor of CACM Forum.,https://awards.acm.org/award-recipients/ashenhurst_1004811,https://dblp.org/pid/10/3512,,,[]
1304,Ladner,Richard E.,1995,USA,For seminal and significant contributions in theoretical computer science research.,https://awards.acm.org/award-recipients/ladner_1193366,https://dblp.org/pid/l/RELadner,https://scholar.google.com/citations?user=hgOSI1EAAAAJ,University of Washington,Human Computer Interaction Accessibility Theoretical Computer Science Algorithms
1305,Brent,Richard P,1995,Australia,"For research in the areas of parallel algorithms, computational number theory, multiple-precision arithmetic, computational complexity and numerical analysis, and leadership in Australian Computer Science.",https://awards.acm.org/award-recipients/brent_1107689,https://dblp.org/pid/b/RichardPBrent,https://scholar.google.com/citations?user=TRcAF4cAAAAJ,Australian National University,analysis of algorithms combinatorics number theory numerical analysis
1306,Constable,Robert,1995,USA,"For fundamental contributions to the field of logic and its computational aspects, especially his work on providing mechanical assistance in problem solving through the software system Nuprl.",https://awards.acm.org/award-recipients/constable_1117506,https://dblp.org/pid/63/6962,,,[]
1307,Rada,Roy F,1995,USA,Author of over 100 journal articles and several books on information systems and leader in ACM SIG conference activities for over a decade.,https://awards.acm.org/award-recipients/rada_3846565,,,,[]
1308,Lakshmivarahan,S,1995,USA,"For contributions to the theory and applications of learning algorithms, parallel processing and interconnection networks.",https://awards.acm.org/award-recipients/lakshmivarahan_1797653,https://dblp.org/pid/l/SLakshmivarahan,https://scholar.google.com/citations?user=SverXLoAAAAJ,"George Lynn Cross Research Professor Emeritus, Computer Science, University of …",Learning Algorithms Parallel Processing Interconnetion networks Dynamic Data Assimilation Computational Finance
1309,Kosaraju,Sambasiva,1995,USA,For contributions to the Theory of Parallel Computing.,https://awards.acm.org/award-recipients/kosaraju_1130855,,,,[]
1310,Feldman,Stuart,1995,USA,For outstanding contributions to the research and practice of software development environments and for leadership and innovation in ACM's Special Interest Group on Programming Languages.,https://awards.acm.org/award-recipients/feldman_1240498,https://dblp.org/pid/f/StuartIFeldman,,,[]
1311,Galil,Zvi,1995,USA,For fundamental contributions to the design and analysis of algorithms and outstanding service to the theoretical computer science community.,https://awards.acm.org/award-recipients/galil_1401728,https://dblp.org/pid/g/ZviGalil,https://scholar.google.com/citations?user=tI3m7CMAAAAJ,"Professor of Computer Science, Georgia Tech",theoretical computer science
1312,Milner,A J,1994,United Kingdom,"For three distinct and complete achievements: 1) LCF, the mechanization of Scott's Logic of Computable Functions, probably the first theoretically based yet practical tool for machine-assisted proof construction; 2) ML, the first language to include polymorphic type inference together with a type-safe exception-handling mechanism; 3) CCS, a general theory of concurrency. In addition, he formulated and strongly advanced full abstraction, the study of the relationship between operational and denotational semantics.",https://awards.acm.org/award-recipients/milner_1569367,,https://scholar.google.com/citations?user=1bezk50AAAAJ,Harvard University / Franciscan Children's,
1313,Finerman,Aaron,1994,USA,"In recognition of his extensive and productive participation in the management of professional society policies and operations. Dr. Finerman has been actively involved in the Space Program and other technical activities worldwide in addition to his years of service to such organizations such as SHARE, AFIPS, and ACM.",https://awards.acm.org/award-recipients/finerman_1598512,https://dblp.org/pid/11/4555,,,[]
1314,Goldberg,Adele,1994,USA,"For seminal contributions to object-oriented programming and related programming techniques. The theories of languages and development systems known as Smalltalk laid the foundation for explorations in new software methodologies, graphical user interfa",https://awards.acm.org/award-recipients/goldberg_1110519,https://dblp.org/pid/g/AdeleGoldberg,https://scholar.google.com/citations?user=aK42DkQAAAAJ,"Professor of Psychology, Princeton University",language cognitive science linguistics language acquisition language processing
1315,Tucker,Allen,1994,USA,"Dr. Allen B. Tucker was Co-Chair of the ACM/IEEE Computer Society Joint Curriculum Task Force, and Editor of the Task Force Report, Computing Curricula '91. This and mark report provides a framework for evolving computer science curricula through the '90's, serving as both a practical tool and a theoretical foundation for curriculum design. Dr. Tucker has also been a major contributor to previous computer science curriculum efforts and is widely recognized for his dedication and leadership in the development of computer science as an academic discipline.",https://awards.acm.org/award-recipients/tucker_1098797,https://dblp.org/pid/146/9346,https://scholar.google.com/citations?user=F55XS58AAAAJ,"Senior Lecturer, Brunel University",Data mining machine learning biomedical informatics ecoinformatics artificial intelligence
1316,van Dam,Andries,1994,USA,"For sustained contributions to computer science and education, especially in the areas of graphics and user interfaces. Through his writings, programs, films, and personal enthusiasm, he has inspired generations of students at Brown University and computer users everywhere.",https://awards.acm.org/award-recipients/vandam_6127971,https://dblp.org/pid/d/AvDam,,,[]
1317,Ralston,Anthony,1994,United Kingdom,"For a range of accomplishments as an author, educator, human rights advocate, and in the management of technical societies.",https://awards.acm.org/award-recipients/ralston_1005818,https://dblp.org/pid/12/4330,,,[]
1318,Rosenfeld,Azriel,1994,USA,For pioneering and fundamental contributions to computer vision and image analysis.,https://awards.acm.org/award-recipients/rosenfeld_1037506,https://dblp.org/pid/r/AzrielRosenfeld,,,[]
1319,Wegbreit,Ben,1994,USA,,https://awards.acm.org/award-recipients/wegbreit_1073675,https://dblp.org/pid/31/5520,,,[]
1320,Stroustrup,Bjarne,1994,USA,"For his early work laying the foundations for the C++ programming language. Based on the foundations and Dr. Stroustrup's continuing efforts, C++ has become one of the most influential programming languages in the history of computing.",https://awards.acm.org/award-recipients/stroustrup_1652833,https://dblp.org/pid/s/BjarneStroustrup,https://scholar.google.com/citations?user=Rr9Y8acAAAAJ,Mrgan Stanley and Columbia University,
1321,Evans,Bob O,1994,USA,,https://awards.acm.org/award-recipients/evans_1002203,https://dblp.org/pid/174/0100,https://scholar.google.com/citations?user=BlOnsXMAAAAJ,"Lecturer of Supply Chain Management,Rongo University",Logistics Management Procurement performance
1322,Lindsay,Bruce,1994,USA,"For co-authoring of 'The Recovery Manager of the System R Database Manager', the best paper in the area of Programming Systems and Languages.",https://awards.acm.org/award-recipients/lindsay_1238732,https://dblp.org/pid/288/0534,https://scholar.google.com/citations?user=YT1C7RIAAAAJ,"Eberly Professor of Statistics, Penn State",Statistics
1323,Smith,Burton,1994,USA,For pioneering work in the design and implementation of scalable shared memory multiprocessors.,https://awards.acm.org/award-recipients/smith_1148832,https://dblp.org/pid/64/4805,https://scholar.google.com/citations?user=b6KgeNEAAAAJ,University Hospitals of Derby and Burton NHS Foundation Trust / University of Nottingham,Specialist Physiotherapist
1324,Lampson,Butler W,1994,USA,"For contributions to the development of distributed, personal computing environments and the technology for their implementation: workstations, networks, operating systems, programming systems, displays, security, and document publishing.",https://awards.acm.org/award-recipients/lampson_1142421,https://dblp.org/pid/l/ButlerWLampson,,,[]
1325,Bell,C Gordon,1994,USA,"For his contributions to the formation of the minicomputer as embodied in the PDP-5 and PDP-8; the architecture and implementation of the first commercial, interactive timesharing computer; his pioneering work in the field of hardware descriptive languag",https://awards.acm.org/award-recipients/bell_1145655,https://dblp.org/pid/b/GBell,,,[]
1326,Liu,C.L.,1994,Taiwan,"Professor Liu is an educator in the truest sense of the word. He is a highly regarded author of computer science textbooks, a superb teacher, inside and outside the classroom, and has contributed significantly to computer science educational programs at both the national and international levels.",https://awards.acm.org/award-recipients/liu_1746825,https://dblp.org/pid/30/5444,https://scholar.google.com/citations?user=T_DdQlAAAAAJ,"Institute of Mechanics ,Chinese Academy of Sciences, Beijing",Nanostructured thin films and coatings Nanoscale fluid flow and transport Heat transfer in nanofluidic cooling system Numeric
1327,Gotlieb,Calvin C.,1994,Canada,,https://awards.acm.org/award-recipients/gotlieb_1000942,https://dblp.org/pid/g/CCGotlieb,,,[]
1328,Hammer,Carl,1994,USA,"For his outstanding service to the computing community through professional, managerial, and technical contributions, both nationally and internationally.",https://awards.acm.org/award-recipients/hammer_1013325,https://dblp.org/pid/83/3210,,,[]
1329,Bradshaw,Charles L,1994,USA,"In recognition of over thirty-five years of distinguished, valuable, essential, and lasting contributions and service to the government, academic and professional computing community, as a computer scientist, educator, administrator, and ACM leader.",https://awards.acm.org/award-recipients/bradshaw_1002732,https://dblp.org/pid/199/7422,,,[]
1330,Thacker,Charles P,1994,USA,For conceiving and guiding the development of the Xerox Alto System demonstrating that a distributed personal computer system can provide a desirable and practical alternative to time-sharing.,https://awards.acm.org/award-recipients/thacker_1336106,https://dblp.org/pid/58/4470,,,[]
1331,Gear,Charles W,1994,USA,For the development of automatic computational techniques for the solution of stiff differential equations.,https://awards.acm.org/award-recipients/gear_1039577,https://dblp.org/pid/g/CWilliamGear,,,[]
1332,Green,Cordell,1994,USA,For establishing several key aspects of the theoretical basis for logic programming and providing a resolution theorem prover to carry out a programming task by constructing the result which the computer program is to compute. For proving the construc,https://awards.acm.org/award-recipients/green_1063429,https://dblp.org/pid/69/2492,,,[]
1333,Scott,Dana S,1994,USA,"For their joint paper 'Finite Automataand Their Decision Problem,' which introduced the idea of nondeterministic machines, which has proved to be an enormously valuable concept.  Their (Scott & Rabin) classic paper has been a continuous source of inspiration for subsequent work in this field.",https://awards.acm.org/award-recipients/scott_1193622,https://dblp.org/pid/s/DanaSScott,https://scholar.google.com/citations?user=EsIyIQsAAAAJ,Dana-Farber Cancer Institute,Computational biology cancer genomics
1334,Bobrow,Daniel,1994,USA,"For their pioneering work in programming environments that integrated source-language debuggers, fully compatible integrated interpreter/compiler, automatic change management, structure-based editing, logging facilities, interactive graphics, and analysi",https://awards.acm.org/award-recipients/bobrow_1039502,https://dblp.org/pid/b/DGBobrow,https://scholar.google.com/citations?user=95OEG6IAAAAJ,"Parc, Palo Alto Research Center",artificial intelligence programming languages qualitative reasoning community knowledge systems
