roster,name,year,dblp_profile_quality,category,review_requested,reason,inspection_scope,acm_fellow_profile,dblp_profile,google_scholar_profile,acm_citation,dblp_name,dblp_person_information,captured_publication_count,matching_scholar_titles,scholar_sample_count,evidence_titles,dblp_fetched_at,dblp_capture_sha256,dblp_capture_path,acm_fetched_at,reviewed_at,rejected_dblp_profile,previous_category,previous_reason,resolved_at,previous_quality
acm_fellows.csv,Cynthia Rudin,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Scholar-title corroboration plus individual review of lexical topic-screen candidates against ACM context.,https://awards.acm.org/award-recipients/rudin_6865488,https://dblp.org/pid/62/6936,https://scholar.google.com/citations?user=mezKJyoAAAAJ,For contributions to and leadership in interpretable machine learning and societal applications,Cynthia Rudin,"affiliation: Duke University, USA",301,15,20,"Fast Rashomon Sets of Sparse Rule Sets. | AutoSchA: Automatic Hierarchical Music Representations via Multi-Relational Node Isolation. | Resolving Predictive Multiplicity for the Rashomon Set. | Models That Are Interpretable But Not Transparent. | Interpretable Image Classification with Adaptive Prototype-based Vision Transformers. | OKRidge: Scalable Optimal k-Sparse Ridge Regression. | Fast Sparse Decision Tree Optimization via Reference Ensembles. | 2D elastodynamic metamaterials. | In Pursuit of Interpretable, Fair and Accurate Machine Learning for Criminal Recidivism Prediction. | An Optimization Approach to Learning Falling Rule Lists. | The Factorized Self-Controlled Case Series Method: An Approach for Estimating the Effects of Many Drugs on Many Outcomes. | Modeling Weather Impact on a Secondary Electrical Grid. | Machine Learning for theNew York City Power Grid. | The Dynamics of AdaBoost: Cyclic Behavior and Convergence of Margins. | Boosting Based on a Smooth Margin. | On the Dynamics of Boosting.",2026-09-17T17:47:44Z,9df61a6af537354e00e5197708adb48af74db7e1661326b1a622d82fc54f9334,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/4edf0ab5d0154b7b7a02af9cc1387a5f705fc37b6a9b4dd6d97629e18a1cf255-1789667265178694000.html,2026-09-13T15:24:17.078220+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Dejan S Milojicic,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/milojicic_3644218,https://dblp.org/pid/53/726,https://scholar.google.com/citations?user=4VqLAT8AAAAJ,"For contributions to software and hardware architectures of distributed systems, from high performance computing to cloud computing.",Dejan S. Milojicic,affiliation: Hewlett Packard Labs unicode name: Dejan S. Milojičić,253,16,20,"SHIELD-EB: Sustainable Hybrid Evolutionary-Boosting Framework for Carbon, Wastewater, and Cost-Aware Datacenter Management. | Pervasive Physical AI. | Technology Predictions 2026. | Predicting the Future of Supercomputing. | 2024 IEEE World Congress on Services. | Fine-Grained Heterogeneous Execution Framework with Energy Aware Scheduling. | Special Technical Communities: A 10-Year Retrospective. | PUMA: A Programmable Ultra-efficient Memristor-based Accelerator for Machine Learning Inference. | Autotuning high-level synthesis for FPGAs using OpenTuner and LegUp. | The Who, What, Why, and How of High Performance Computing in the Cloud. | Modeling remote desktop systems in utility environments with application to QoS management. | Comparison of Approaches to Service Deployment. | Networking. | Operating system support for concurrent remote task creation. | Load distribution - implementation for the Mach microkernel. | Task Migration on the top of the Mach Microkernel.",2026-09-17T17:47:52Z,0c0b4d7a705e32a3e935bd8c4457760b746b42472c5aca27983d2f9733f6b75f,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/f6134c8aca1406c7fdd5c0d0bc8b2915df8acb4ac65a4318b63175ceddae6841-1789667272572134000.html,2026-09-13T15:24:23.456289+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Deming Chen,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/chen_8226730,https://dblp.org/pid/37/1234,https://scholar.google.com/citations?user=A_A_LrsAAAAJ,"For contributions to reconfigurable computing, including synthesis algorithms and customizable AI accelerator design methodologies",Deming Chen,,367,19,20,"ICCAD 2025: First Time Outside the United States and a Record-Breaking Edition. | Detection of Compromised Entities in Cross-Domain Communication Systems. | TileFuse: Fused Mixed-Precision Kernels for Quantized LLM Inference on AMD XDNA2 NPUs. | UniNet: Accelerating the Container Network Data Plane in IaaS Clouds. | What Makes Convolutional Models Great on Long Sequence Modeling? | Large Graph Convolutional Network Training with GPU-Oriented Data Communication Architecture. | WinoCNN: Kernel Sharing Winograd Systolic Array for Efficient Convolutional Neural Network Acceleration on FPGAs. | A recurrent Markov state-space generative model for sequences. | Design Flow of Accelerating Hybrid Extremely Low Bit-Width Neural Network in Embedded FPGA. | PolyPUF: Physically Secure Self-Divergence. | Proceedings of the 2015 ACM/SIGDA International Symposium on Field-Programmable Gate Arrays, Monterey, CA, USA, February 22-24, 2015. | Analysis of Digital Circuit Dynamic Behavior With Timed Ternary Decision Diagrams for Better-Than-Worst-Case Design. | A novel SoC architecture on FPGA for ultra fast face detection. | Architecture evaluation for power-efficient FPGAs. | Low-power high-level synthesis for FPGA architectures. | Performance-driven mapping for CPLD architectures.",2026-09-17T17:47:59Z,4defb97565aa7b7b4993bd17e06591977f7a3fae7ae8b815aacdfaf7a39f2934,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/40fcb07bb3ca06d0373721b1ccef1292336660e597b8889561fd26c83bd12d39-1789667280176167000.html,2026-09-13T15:24:30.226056+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Denys Poshyvanyk,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/poshyvanyk_9168537,https://dblp.org/pid/02/320,https://scholar.google.com/citations?user=gyLFs0IAAAAJ,For the development of deep learning and software analytics methods that transformed software engineering research and practice,Denys Poshyvanyk,"affiliation: College of William & Mary, Williamsburg, VA, USA",351,20,20,"Mutation-based Evaluation of Cryptographic API Misuse Detectors. | Developer Perspectives on Licensing and Copyright Issues Arising from Generative AI for Software Development. | An Empirical Analysis of Machine Learning Model and Dataset Documentation, Supply Chain, and Licensing Challenges on Hugging Face. | SnipGen: A Mining Repository Framework for Evaluating LLMs for Code. | Proceedings of the IEEE/ACM 11th International Conference on Mobile Software Engineering and Systems, MOBILESoft 2024, Lisbon, Portugal, April 14-15, 2024. | BOMs Away! Inside the Minds of Stakeholders: A Comprehensive Study of Bills of Materials for Software Systems. | Systematic Mutation-based Evaluation of the Soundness of Security-focused Android Static Analysis Techniques. | Helion: Enabling a Natural Perspective of Home Automation. | Detecting and Summarizing GUI Changes in Evolving Mobile Apps. | Are unreachable methods harmful? Results from a controlled experiment. | Special issue: a selection of distinguished papers from the 18th Working Conference on Reverse Engineering 2011. | Detecting similar software applications. | On the Equivalence of Information Retrieval Methods for Automated Traceability Link Recovery. | The Conceptual Cohesion of Classes. | When and how to visualize traceability links? | Support for Static Concept Location with sv3D.",2026-09-17T17:48:07Z,7f3b03d9cc0928b9579fae7b3594fbf3ab67a314a9cb044be79086b5d8f4ea98,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/f7072b9a74b89aa32a34cff269f933d58aaa37157c429f87a5c2f179d3a2f67d-1789667288113098000.html,2026-09-13T15:24:36.723017+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Eric Allman,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/allman_1511070,https://dblp.org/pid/71/1984,,For the development of electronic mail.,Eric Allman,award (2014): Internet Hall of Fame,41,0,0,Global Data Plane: A Federated Vision for Secure Data in Edge Computing. | Toward a Global Data Infrastructure. | Spectral ship surveillance from space. | The Cloud is Not Enough: Saving IoT from the Cloud. | The robustness principle reconsidered. | DomainKeys Identified Mail (DKIM) Signatures. | SMTP Service Extension for Indicating the Responsible Submitter of an E-Mail Message. | Interview: James Gosling. | Viewing Open Source with an Open Mind. | Interview: A Conversation with Peter Ford. | Email/MTAs Guru. | Sendmail (2. ed.). | The RAP: a ring array processor for layered network calculations. | Performance Enhancements to a Relational Database System. | Observations on the Evolution of a Software System. | Embedding a Relational Data Sublanguage in a General Purpose Programming Language.,2026-09-17T17:48:16Z,058e562234394f0e0675bd0977abfc44c0bac390ea742518e29c7fbe2f1041fd,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/cfbfb12b6f87a989d2ee1ad4c6fe0461fa937eda98728f63a32d60f4f0e3b3a1-1789667296286619000.html,2026-09-13T15:24:43.761502+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Eytan Adar,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Scholar-title corroboration plus individual review of lexical topic-screen candidates against ACM context.,https://awards.acm.org/award-recipients/adar_2005416,https://dblp.org/pid/a/EytanAdar,https://scholar.google.com/citations?user=4tMapHYAAAAJ,"For research in data mining, data visualization, and social computing.",Eytan Adar,"affiliation: University of Michigan, Ann Arbor, USA",143,15,20,"Through the Judge's Eyes: Inferred Thinking Traces Improve Reliability of LLM Raters. | Beyond Screenshots: Evaluating VLMs' Understanding of UI Animations. | Assessing Affective Objectives for Communicative Visualizations. | One vs. Many: Comprehending Accurate Information from Multiple Erroneous and Inconsistent AI Generations. | Visualizing Uncertainty in Probabilistic Graphs with Network Hypothetical Outcome Plots (NetHOPs). | The Adjunct Publication of the 35th Annual ACM Symposium on User Interface Software and Technology, UIST 2022, Bend, OR, USA, 29 October 2022- 2 November 2022. | texSketch: Active Diagramming through Pen-and-Ink Annotations. | LAMVI-2: A Visual Tool for Comparing and Tuning Word Embedding Models. | Information Evolution in Social Networks. | Proceedings of the Eighth International Conference on Weblogs and Social Media, ICWSM 2014, Ann Arbor, Michigan, USA, June 1-4, 2014. | Benefitting InfoVis with Visual Difficulties. | SoftGUESS: Visualization and Exploration of Code Clones in Context. | SaRAD: a Simple and Robust Abbreviation Dictionary. | PicturePiper: using a re-configurable pipeline to find images on the Web. | Haystack: Per-User Information Environments. | On-the-fly Hyperlink Creation for Page Images.",2026-09-17T17:48:23Z,7e1533c069822df2aa86cd9158bb30eda5cd2220d785b2685355fc7938bfea81,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/39dd95e96a19f70c5d63f97267466b8c083fd9f9f0c5b2c9eae178cdd33e9aaa-1789667304016478000.html,2026-09-13T15:24:51.328797+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Franck Cappello,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/cappello_5342872,https://dblp.org/pid/c/FranckCappello,https://scholar.google.com/citations?user=z5u02kIAAAAJ,"For contributions to parallel/distributed computing, resilience, and scientific data reduction",Franck Cappello,"affiliation: University of Illinois, INRIA-Illinois Joint Laboratory on PetaScale Computing",432,18,20,DataStates-LLM: Scalable Checkpointing for Transformer Models Using Composable State Providers. | OPAL: On-demand Progressive Accelerated Scientific Lossy Compression. | TZ: Achieving High-Ratio Scientific Data Compression on GPUs with Global Data Decomposition. | To Compress or Not to Compress: Energy Trade-Offs and Benefits of Lossy Compressed I/O. | Preserving Topological Feature with Sign-of-Determinant Predicates in Lossy Compression: A Case Study of Vector Field Critical Points. | GPU-Enabled Asynchronous Multi-level Checkpoint Caching and Prefetching. | Accelerating Parallel Write via Deeply Integrating Predictive Lossy Compression with HDF5. | DeepFreeze: Towards Scalable Asynchronous Checkpointing of Deep Learning Models. | An Efficient Transformation Scheme for Lossy Data Compression with Point-Wise Relative Error Bound. | GloudSim: Google trace based cloud simulator with virtual machines. | Hierarchical Clustering Strategies for Fault Tolerance in Large Scale HPC Systems. | Blocking vs. non-blocking coordinated checkpointing for large-scale fault tolerant MPI Protocols. | Collaborative Data Distribution with BitTorrent for Computational Desktop Grids. | PTAH: Introduction to a New Parallel Architecture for Highly Numeric Processing. | 3D hardware packages for parallel architectures. | A risc central processing unit for a massivelly parallel architecture.,2026-09-17T17:48:31Z,b7ef4171d36f16643be9fe18f8753eacf214feb4a98d1154edd5dcd8b03b8763,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/97651c36672c383776e6c026f238303e02ae7bab9ebf6ed0071edbd74efa0499-1789667312211105000.html,2026-09-13T15:24:57.755105+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Gail-Joon Ahn,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/ahn_UK34778,https://dblp.org/pid/a/GailJoonAhn,https://scholar.google.com/citations?user=_dzO69sAAAAJ,"For contributions to the foundations and practical applications of information and systems security, including formal models and policy frameworks.",Gail-Joon Ahn,,289,18,20,"Deception by Design: A Configurable Platform for Flexible Cyber Deception Strategy Testing and Evaluation. | Attack Path Inferences for Quantum-Safe FutureG Network Security. | Towards Agentic AI for Access Control in Cyber-infrastructures: Exploring the Security and Human Factors: [BlueSky Paper]. | Semantics-Aware Privacy Risk Assessment Using Self-Learning Weight Assignment for Mobile Apps. | PhishFarm: A Scalable Framework for Measuring the Effectiveness of Evasion Techniques against Browser Phishing Blacklists. | A Game Theoretic Approach to Strategy Generation for Moving Target Defense in Web Applications. | Moving Target Defense for Web Applications using Bayesian Stackelberg Games. | Proceedings of the 4th International Workshop on Trustworthy Embedded Devices, TrustED '14, Scottsdale, Arizona, USA, November 3, 2014. | Risk-Aware Mitigation for MANET Routing Attacks. | Towards collaborative forensics: Preliminary framework. | Access Control Management for SCADA Systems. | Role-based access management for ad-hoc collaborative sharing. | Role-Based Authorization in Decentralized Health Care Environments. | UML-Based Representation of Role-Based Access Control. | Towards role-based administration in network information services. | The RSL99 Language for Role-Based Separation of Duty Constraints.",2026-09-17T17:48:40Z,73db1a621ae8d49301d7e98a10398667c5f02b52b57a1bee303af86821fde253,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/30a7b263ae55b5530db8edac6e603b8222ed9570203b1b549254fc4cb358255b-1789667320324843000.html,2026-09-13T15:25:03.880834+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,George Candea,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/candea_UK12950,https://dblp.org/pid/c/GeorgeCandea,https://scholar.google.com/citations?user=Yd-SGH8AAAAJ,For broad contributions to dependable systems,George Candea,"affiliation: Swiss Federal Institute of Technology in Lausanne, Switzerland",99,18,20,"The Case for Energy Clarity. | A Conjecture Regarding SMT Instability. | Fast End-to-End Performance Simulation of Accelerated Hardware-Software Stacks. | Safe Low-Level Code Without Overhead is Practical. | Proceedings of the Fourteenth EuroSys Conference 2019, Dresden, Germany, March 25-28, 2019. | Failure sketching: a technique for automated root cause diagnosis of in-production failures. | Making automated testing of cloud applications an integral component of PaaS. | Data races vs. data race bugs: telling the difference with portend. | Communix: A framework for collaborative deadlock immunity. | Automated software testing as a service. | LFI: A practical and general library-level fault injector. | Toward Self-Healing Multitier Services. | OnCall: Defeating Spikes with a Free-Market Application Cluste. | Reducing Recovery Time in a Small Recursively Restartable System. | A utility-centered approach to building dependable infrastructure services. | Recursive Restartability: Turning the Reboot Sledgehammer into a Scalpel.",2026-09-17T17:48:47Z,2e7065ba5b260fa1e3593852312370d5a26c1030e519286e613e5236614caba6,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/7a26692613faff62b6622bcd8980eb7361a96a799d4f7a0c975ab1724c483178-1789667327713633000.html,2026-09-13T15:25:10.654784+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,George Drettakis,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/drettakis_3424991,https://dblp.org/pid/59/2449,https://scholar.google.com/citations?user=LGo5J4IAAAAJ,"For contributions to computer graphics, image based rendering, and visual computing.",George Drettakis,,190,19,20,Adaptive Spatio-Temporal 3D Gaussian Splatting for Scenes with Oscillatory Motion. | Frequency-Aware Spatial-Angular Gaussians for Efficient Global Illumination Precomputation and Real-Time Rendering. | Lighting-Consistent Object Transfer Across Radiance Fields. | Splat and Replace: 3D Reconstruction with Repetitive Elements. | ModalNeRF: Neural Modal Analysis and Synthesis for Free-Viewpoint Navigation in Dynamically Vibrating Scenes. | FreeStyleGAN: free-view editable portrait rendering with the camera manifold. | Multi-scale simulation of nonlinear thin-shell sound with wave turbulence. | Compiling high performance recursive filters. | Rich intrinsic image decomposition of outdoor scenes from multiple views. | Structure-Preserving Reshape for Textured Architectural Scenes. | Perceptual audio rendering of complex virtual environments. | Surface Aging by Impacts. | Efficient Impostor Manipulationfor Real-Time Visualization of Urban Scenery. | A fast shadow algorithm for area light sources using backprojection. | Accurate and Consistent Reconstruction of Illumination Functions Using Structured Sampling. | Tightly-Coupled Multiprocessing for a Global Illumination Algorithm.,2026-09-17T17:48:55Z,5f52f57b5735273f19ce408fdb6e595ec71f24fd8fda6eb7792611355dddf7eb,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/99cf78b6dbe64af5a79d9b680426b4d49f159ea1396a03205e247c7cff873893-1789667335434317000.html,2026-09-13T15:25:17.276834+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Gookwon Edward Suh,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/suh_UK42031,https://dblp.org/pid/09/5657,https://scholar.google.com/citations?user=neO3vFYAAAAJ,For contributions to the development of secure hardware circuits and processors.,G. Edward Suh,"affiliation: Cornell University, Ithaca, NY, USA",181,17,20,Sequential Specifications for Precise Hardware Exceptions. | Leveraging ASIC AI Chips for Homomorphic Encryption. | GPIR: Enabling Practical Private Information Retrieval with GPUs. | Beyond Prediction: Tail-Aware Scheduling for LLM Inference. | EcoServe: Designing Carbon-Aware AI Inference Systems. | FATH: Authentication-based Test-time Defense against Indirect Prompt Injection Attacks. | Accelerating Path Planning for Autonomous Driving with Hardware-Assisted Memorization. | BCD deduplication: effective memory compression using partial cache-line deduplication. | A Case for Maximal Leakage as a Side Channel Leakage Metric. | An Architectural Framework for Accelerating Dynamic Parallel Algorithms on Reconfigurable Hardware. | Timing channel protection for a shared memory controller. | FlexCache: Field Extensible Cache Controller Architecture Using On-chip Reconfigurable Fabric. | Physical Unclonable Functions for Device Authentication and Secret Key Generation. | A New Memory Monitoring Scheme for Memory-Aware Scheduling and Partitioning. | Analytical cache models with applications to cache partitioning. | Effects of Memory Performance on Parallel Job Scheduling.,2026-09-17T17:49:02Z,6a8630ba5578bf079c1f2c11462a9a45b9ee81012ce1eb28f85b446c558a6cd2,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/55a7f993ad1793964ac0dc015ce8d16fbbe617a6eb67a7e325f27a28cfd23e6c-1789667342695902000.html,2026-09-13T15:25:24.852231+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Hai Jin,2025,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/jin_5262688,https://dblp.org/pid/98/4156,https://scholar.google.com/citations?user=o02W0aEAAAAJ,"For contributions to efficient data-centric processing, memory management, and distributed system architectures.",Hai Jin 0001,"affiliation: Huazhong University of Science and Technology, School of Computer Science and Technology, Services Computing Technology and System Lab, Cluster and Grid Computing Lab, Wuhan, China affiliation (1999-2000): University of Southern California, Los Angeles, CA, USA affiliation (1998-2000): University of Hong Kong, Hong Kong affiliation (PhD 1994): Huazhong University of Science and Technology, Wuhan, China",1914,20,20,"Multi-instance multi-label position-aware doubly graph convolutional networks. | DMCGuard: risky perils and fine-grained control on IoT multiple device management channels. | MorphDAG: elastic DAG-based blockchains at scale. | Dispatcher: Resource-aware Nakamoto Blockchain via Hierarchical Topology and Adaptive Incentives. | Efficient Location-Based Skyline Queries With Secure R-Tree Over Encrypted Data. | LeKAN: Extracting Long-tail Relations via Layer-Enhanced Knowledge-Aggregation Networks. | Clairvoyance: Intelligent Route Planning for Electric Buses Based on Urban Big Data. | SBLWT: A Secure Blockchain Lightweight Wallet Based on Trustzone. | Warstack: Improving LLC Replacement for NVM with a Writeback-Aware Reuse Stack. | Advances in Services Computing - 9th Asia-Pacific Services Computing Conference, APSCC 2015, Bangkok, Thailand, December 7-9, 2015, Proceedings. | Lifetime or energy: Consolidating servers with reliability control in virtualized cloud datacenters. | Unified Solution to Nonnegative Data Factorization Problems. | Middleware Based High Performance and High Available Database Cluster. | False Sharing Problems in Cluster-Based Disk Arrays. | High-Speed Data Channel in the Disk Array System. | Utilization of Disk Drives for RAID.",2026-09-17T17:49:10Z,30f915d48c5d36ca9bd8f267d01af33ed4323d007632408cfbd3ed46685ccc57,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/b85f6c013db9fd5c72d75793c9dfcad88c4f24048e38e44778485b268041d3ee-1789667352145592000.html,2026-09-13T15:25:32.173557+00:00,2026-09-17T21:50:15.757532-04:00,,,,,
