title,authors,year,abstract,ss_id
Local Physical Models for Interactive Character Animation,"[{'name': 'Sageev Oore', 'dblp_profile': 'https://dblp.org/pid/67/4980.html'}, {'name': 'Demetri Terzopoulos', 'dblp_profile': 'https://dblp.org/pid/85/4738.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2002,"Our goal is to design and build a tool for the creation of expressive character animation. Virtual puppetry, also known as performance animation, is a technique in which the user interactively controls a character's motion. In this paper we introduce local physical models for performance animation and describe how they can augment an existing kinematic method to achieve very effective animation control. These models approximate specific physically‐generated aspects of a character's motion. They automate certain behaviours, while still letting the user override such motion via a PD‐controller if he so desires. Furthermore, they can be tuned to ignore certain undesirable effects, such as the risk of having a character fall over, by ignoring corresponding components of the force. Although local physical models are a quite simple approximation to real physical behaviour, we show that they are extremely useful for interactive character control, and contribute positively to the expressiveness of the character's motion. In this paper, we develop such models at the knees and ankles of an interactively‐animated 3D anthropomorphic character, and demonstrate a resulting animation. This approach can be applied in a straight‐forward way to other joints.",607aa02d95827fbce9b24e0d7e7006affd8abaea
Training Products of Experts by Minimizing Contrastive Divergence,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2002,"It is possible to combine multiple latent-variable models of the same data by multiplying their probability distributions together and then renormalizing. This way of combining individual expert models makes it hard to generate samples from the combined model but easy to infer the values of the latent variables of each expert, because the combination rule ensures that the latent variables of different experts are conditionally independent when given the data. A product of experts (PoE) is therefore an interesting candidate for a perceptual system in which rapid inference is vital and generation is unnecessary. Training a PoE by maximizing the likelihood of the data is difficult because it is hard even to approximate the derivatives of the renormalization term in the combination rule. Fortunately, a PoE can be trained using a different objective function called contrastive divergence whose derivatives with regard to the parameters can be approximated accurately and efficiently. Examples are presented of contrastive divergence learning using several types of expert on several types of data.",9360e5ce9c98166bb179ad479a9d2919ff13d022
Classical and Bayesian Inference in Neuroimaging: Theory,"[{'name': 'Karl J. Friston', 'dblp_profile': 'https://dblp.org/pid/92/848.html'}, {'name': 'William D. Penny', 'dblp_profile': 'https://dblp.org/pid/72/4293.html'}, {'name': 'Christophe Phillips', 'dblp_profile': 'https://dblp.org/pid/33/2601.html'}, {'name': 'Stefan J. Kiebel', 'dblp_profile': 'https://dblp.org/pid/06/10999.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'John Ashburner', 'dblp_profile': 'https://dblp.org/pid/20/3439.html'}]",2002,"This paper reviews hierarchical observation models, used in functional neuroimaging, in a Bayesian light. It emphasizes the common ground shared by classical and Bayesian methods to show that conventional analyses of neuroimaging data can be usefully extended within an empirical Bayesian framework. In particular we formulate the procedures used in conventional data analysis in terms of hierarchical linear models and establish a connection between classical inference and parametric empirical Bayes (PEB) through covariance component estimation. This estimation is based on an expectation maximization or EM algorithm. The key point is that hierarchical models not only provide for appropriate inference at the highest level but that one can revisit lower levels suitably equipped to make Bayesian inferences. Bayesian inferences eschew many of the difficulties encountered with classical inference and characterize brain responses in a way that is more directly predicated on what one is interested in. The motivation for Bayesian approaches is reviewed and the theoretical background is presented in a way that relates to conventional methods, in particular restricted maximum likelihood (ReML). This paper is a technical and theoretical prelude to subsequent papers that deal with applications of the theory to a range of important issues in neuroimaging. These issues include; (i) Estimating nonsphericity or variance components in fMRI time-series that can arise from serial correlations within subject, or are induced by multisubject (i.e., hierarchical) studies. (ii) Spatiotemporal Bayesian models for imaging data, in which voxels-specific effects are constrained by responses in other voxels. (iii) Bayesian estimation of nonlinear models of hemodynamic responses and (iv) principled ways of mixing structural and functional priors in EEG source reconstruction. Although diverse, all these estimation problems are accommodated by the PEB framework described in this paper.",fee78005a74d7da336f1979f10ed16b0f8042482
Recognizing Handwritten Digits Using Hierarchical Products of Experts,"[{'name': 'Guy Mayraz', 'dblp_profile': 'https://dblp.org/pid/39/3226.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2002,,
A Desktop Input Device and Interface for Interactive 3D Character Animation,"[{'name': 'Sageev Oore', 'dblp_profile': 'https://dblp.org/pid/67/4980.html'}, {'name': 'Demetri Terzopoulos', 'dblp_profile': 'https://dblp.org/pid/85/4738.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2002,"We present a novel input device and interface for interactively controlling the animation of graphical human character from a desktop environment. The trackers are embedded in a new physical design, which is both simple yet also provides significant benefits, and establishes a tangible interface with coordinate frames inherent to the character. A layered kinematic motion recording strategy accesses subsets of the total degrees of freedom of the character. We present the experiences of three novice users with the system, and that of a long-term user who has prior experience with other complex continuous interfaces.",2ca21ac1bd2aa1d1ce92c9fda2da11a425cc2a15
A New Learning Algorithm for Mean Field Boltzmann Machines,"[{'name': 'Max Welling', 'dblp_profile': 'https://dblp.org/pid/16/2286.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2002,,b7b5bea7b4d40003a6887794652ea07196a97134
Self Supervised Boosting,"[{'name': 'Max Welling', 'dblp_profile': 'https://dblp.org/pid/16/2286.html'}, {'name': 'Richard S. Zemel', 'dblp_profile': 'https://dblp.org/pid/16/6366.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2002,"Boosting algorithms and successful applications thereof abound for classification and regression learning problems, but not for unsupervised learning. We propose a sequential approach to adding features to a random field model by training them to improve classification performance between the data and an equal-sized sample of ""negative examples"" generated from the model's current estimate of the data density. Training in each boosting round proceeds in three stages: first we sample negative examples from the model's current Boltzmann distribution. Next, a feature is trained to improve classification performance between data and negative examples. Finally, a coefficient is learned which determines the importance of this feature relative to ones already in the pool. Negative examples only need to be generated once to learn each new feature. The validity of the approach is demonstrated on binary digits and continuous synthetic data.",0f18e18d436c51868a2cba5c7df3859986d6ba40
Stochastic Neighbor Embedding,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Sam T. Roweis', 'dblp_profile': 'https://dblp.org/pid/r/SamTRoweis.html'}]",2002,"We describe a probabilistic approach to the task of placing objects, described by high-dimensional vectors or by pairwise dissimilarities, in a low-dimensional space in a way that preserves neighbor identities. A Gaussian is centered on each object in the high-dimensional space and the densities under this Gaussian (or the given dissimilarities) are used to define a probability distribution over all the potential neighbors of the object. The aim of the embedding is to approximate this distribution as well as possible when the same operation is performed on the low-dimensional ""images"" of the objects. A natural cost function is a sum of Kullback-Leibler divergences, one per object, which leads to a simple gradient for adjusting the positions of the low-dimensional images. Unlike other dimensionality reduction methods, this probabilistic framework makes it easy to represent each object by a mixture of widely separated low-dimensional images. This allows ambiguous objects, like the document count vector for the word ""bank"", to have versions close to the images of both ""river"" and ""finance"" without forcing the images of outdoor concepts to be located close to those of corporate concepts.",14d46c6396837986bb4b9a14024cb64797b8c6c0
Learning Sparse Topographic Representations with Products of Student-t Distributions,"[{'name': 'Max Welling', 'dblp_profile': 'https://dblp.org/pid/16/2286.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Simon Osindero', 'dblp_profile': 'https://dblp.org/pid/05/5467.html'}]",2002,"We propose a model for natural images in which the probability of an image is proportional to the product of the probabilities of some filter outputs. We encourage the system to find sparse features by using a Student-t distribution to model each filter output. If the t-distribution is used to model the combined outputs of sets of neurally adjacent filters, the system learns a topographic map in which the orientation, spatial frequency and location of the filters change smoothly across the map. Even though maximum likelihood learning is intractable in our model, the product form allows a relatively efficient learning procedure that works well even for highly overcomplete sets of filters. Once the model has been learned it can be used as a prior to derive the ""iterated Wiener filter"" for the purpose of denoising images.",14d2d9b2e4c29fe105bfbb31f9749b60690303a7
Learning Distributed Representations of Concepts Using Linear Relational Embedding,"[{'name': 'Alberto Paccanaro', 'dblp_profile': 'https://dblp.org/pid/94/3076.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2001,"We introduce linear relational embedding as a means of learning a distributed representation of concepts from data consisting of binary relations between these concepts. The key idea is to represent concepts as vectors, binary relations as matrices, and the operation of applying a relation to a concept as a matrix-vector multiplication that produces an approximation to the related concept. A representation for concepts and relations is learned by maximizing an appropriate discriminative goodness function using gradient ascent. On a task involving family relationships, learning is fast and leads to good generalization.",8b27153da18537bd7ec7fd8205d24a34d1c64883
Products of Hidden Markov Models,"[{'name': 'Andrew D. Brown', 'dblp_profile': 'https://dblp.org/pid/44/5980.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2001,"We present products of hidden Markov models (PoHMM's), a way of combining HMM's to form a distributed state time series model. Inference in a PoHMM is tractable and eAEcient. Learning of the parameters, although intractable, can be e ectively done using the Product of Experts learning rule. The distributed state helps the model to explain data which has multiple causes, and the fact that each model need only explain part of the data means a PoHMM can capture longer range structure than an HMM is capable of. We show some results on modelling character strings, a simple language task and the symbolic family trees problem, which highlight these advantages.",b348e98f869a5b656f98688cb9d77208b8475379
Learning Hierarchical Structures with Linear Relational Embedding,"[{'name': 'Alberto Paccanaro', 'dblp_profile': 'https://dblp.org/pid/94/3076.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2001,"We present Linear Relational Embedding (LRE), a new method of learning a distributed representation of concepts from data consisting of instances of relations between given concepts. Its final goal is to be able to generalize, i.e. infer new instances of these relations among the concepts. On a task involving family relationships we show that LRE can generalize better than any previously published method. We then show how LRE can be used effectively to find compact distributed representations for variable-sized recursive data structures, such as trees and lists.",088720694feed36064044545f99f618ac620ee99
Global Coordination of Local Linear Models,"[{'name': 'Sam T. Roweis', 'dblp_profile': 'https://dblp.org/pid/r/SamTRoweis.html'}, {'name': 'Lawrence K. Saul', 'dblp_profile': 'https://dblp.org/pid/66/6611.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2001,"High dimensional data that lies on or near a low dimensional manifold can be described by a collection of local linear models. Such a description, however, does not provide a global parameterization of the manifold—arguably an important goal of unsupervised learning. In this paper, we show how to learn a collection of local linear models that solves this more difficult problem. Our local linear models are represented by a mixture of factor analyzers, and the ""global coordination"" of these models is achieved by adding a regularizing term to the standard maximum likelihood objective function. The regularizer breaks a degeneracy in the mixture model's parameter space, favoring models whose internal coordinate systems are aligned in a consistent way. As a result, the internal coordinates change smoothly and continuously as one traverses a connected path on the manifold—even when the path crosses the domains of many different local models. The regularizer takes the form of a Kullback-Leibler divergence and illustrates an unexpected application of variational methods: not to perform approximate inference in intractable probabilistic models, but to learn more useful internal representations in tractable ones.",7d49080de5eecf0dd756ed6b28743aa837fce881
Relative Density Nets: A New Way to Combine Backpropagation with HMM's,"[{'name': 'Andrew D. Brown', 'dblp_profile': 'https://dblp.org/pid/44/5980.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2001,Logistic units in the first hidden layer of a feedforward neural network compute the relative probability of a data point under two Gaussians. This leads us to consider substituting other density models. We present an architecture for performing discriminative learning of Hidden Markov Models using a network of many small HMM's. Experiments on speech data show it to be superior to the Standard method of discriminatively training HMM's.,95d002022b5a9342fd254f09957a4deff2f621df
Discovering Multiple Constraints that are Frequently Approximately Satisfied,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Yee Whye Teh', 'dblp_profile': 'https://dblp.org/pid/88/2483.html'}]",2001,"Some high-dimensional datasets can be modelled by assuming that there are many different linear constraints, each of which is Frequently Approximately Satisfied (FAS) by the data. The probability of a data vector under the model is then proportional to the product of the probabilities of its constraint violations. We describe three methods of learning products of constraints using a heavy-tailed probability distribution for the violations.",66e65f81f1f76fb3a7c8ab2d813362b924e2fa9b
Learning Distributed Representations of Relational Data using Linear Relational Embedding,"[{'name': 'Alberto Paccanaro', 'dblp_profile': 'https://dblp.org/pid/94/3076.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2001,,e741bdb25efd158d7020d34a09c27fd2e3138c08
Variational Learning for Switching State-Space Models,"[{'name': 'Zoubin Ghahramani', 'dblp_profile': 'https://dblp.org/pid/g/ZoubinGhahramani.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2000,"This chapter contains sections titled: Introduction, Background, The Generative Model, Learning, Simulations, Discussion, Appendix A: Notation, Appendix B: Derivation of the Variational Fixed-Point Equations, References",9f63683b975d30eeef0d563e3464431efedef5c2
SMEM Algorithm for Mixture Models,"[{'name': 'Naonori Ueda', 'dblp_profile': 'https://dblp.org/pid/87/2491.html'}, {'name': 'Ryohei Nakano', 'dblp_profile': 'https://dblp.org/pid/43/294.html'}, {'name': 'Zoubin Ghahramani', 'dblp_profile': 'https://dblp.org/pid/g/ZoubinGhahramani.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2000,"We present a split-and-merge expectation-maximization (SMEM) algorithm to overcome the local maxima problem in parameter estimation of finite mixture models. In the case of mixture models, local maxima often involve having too many components of a mixture model in one part of the space and too few in another, widely separated part of the space. To escape from such configurations, we repeatedly perform simultaneous split-and-merge operations using a new criterion for efficiently selecting the split-and-merge candidates. We apply the proposed algorithm to the training of gaussian mixtures and mixtures of factor analyzers using synthetic and real data and show the effectiveness of using the split- and-merge operations to improve the likelihood of both the training data and of held-out test data. We also show the practical usefulness of the proposed algorithm by applying it to image compression and pattern recognition problems.",a88f04ee3dd09c2a753685cb70f7e43d478aab82
Split and Merge EM Algorithm for Improving Gaussian Mixture Density Estimates,"[{'name': 'Naonori Ueda', 'dblp_profile': 'https://dblp.org/pid/87/2491.html'}, {'name': 'Ryohei Nakano', 'dblp_profile': 'https://dblp.org/pid/43/294.html'}, {'name': 'Zoubin Ghahramani', 'dblp_profile': 'https://dblp.org/pid/g/ZoubinGhahramani.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2000,"The EM algorithm for Gaussian mixture models often gets caught in local maxima of the likelihood which involve having too many Gaussians in one part of the space and too few in another, widely separated part of the space. We present a new EM algorithm which performs split and merge operations on the Gaussians to escape from these configurations. This algorithm uses two novel criteria for efficiently selecting the split and merge candidates. Experimental results on synthetic and real data show the effectiveness of using the split and merge operations to improve the likelihood of both the training data and of held-out test data.",2925f8c37906a4c8f23be600afcffbf60bde605b
Modeling High-Dimensional Data by Combining Simple Experts,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2000,"It is possible to combine multiple non-linear probabilistic models of the same data by multiplying the probability distributions together and then renormalizing. A “productof experts”is a very efficient way to model data that simultaneously satisfies many different constraints. It is difficult to fit a product of experts to data using maximum likelihood because the gradient of the log likelihood is intractable, but there is an efficient way of optimizing a different objective function and this produces good models of high-dimensional data.",f6766fdc16fd2bdb868af1e311f4b0afef03800d
Learning Distributed Representations by Mapping Concepts and Relations into a Linear Space,"[{'name': 'Alberto Paccanaro', 'dblp_profile': 'https://dblp.org/pid/94/3076.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2000,"Linear Relational Embedding is a method of learning a distributed representation of concepts from data consisting of binary relations between concepts. Concepts are represented as vectors, binary relations as matrices, and the operation of applying a relation to a concept as a matrix-vector multiplication that produces an approximation to the related concept. A representation for concepts and relations is learned by maximizing an appropriate discriminative goodness function using gradient ascent. On a task involving family relationships, learning is fast and leads to good generalization.",3a70524a98cd0c8e1f9dd160cacf56d613c3832c
Extracting Distributed Representations of Concepts and Relations from Positive and Negative Propositions,"[{'name': 'Alberto Paccanaro', 'dblp_profile': 'https://dblp.org/pid/94/3076.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2000,"Linear relational embedding (LRE) was introduced previously by the authors (1999) as a means of extracting a distributed representation of concepts from relational data. The original formulation cannot use negative information and cannot properly handle data in which there are multiple correct answers. In this paper we propose an extended formulation of LRE that solves both these problems. We present results in two simple domains, which show that learning leads to good generalization.",a9b8eb922d7530373f1e5fa6d6d2eb98cb60eda9
Rate-coded Restricted Boltzmann Machines for Face Recognition,"[{'name': 'Yee Whye Teh', 'dblp_profile': 'https://dblp.org/pid/88/2483.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2000,"We describe a neurally-inspired, unsupervised learning algorithm that builds a non-linear generative model for pairs of face images from the same individual. Individuals are then recognized by finding the highest relative probability pair among all pairs that consist of a test image and an image whose identity is known. Our method compares favorably with other methods in the literature. The generative model consists of a single layer of rate-coded, non-linear feature detectors and it has the property that, given a data vector, the true posterior probability distribution over the feature detector activities can be inferred rapidly without iteration or approximation. The weights of the feature detectors are learned by comparing the correlations of pixel intensities and feature activations in two phases: When the network is observing real data and when it is observing reconstructions of real data generated from the feature activations.",73e93d0346e8eee6c2ab45e46c26eaafb66e12a8
Recognizing Hand-written Digits Using Hierarchical Products of Experts,"[{'name': 'Guy Mayraz', 'dblp_profile': 'https://dblp.org/pid/39/3226.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2000,"The product of experts learning procedure [1] can discover a set of stochastic binary features that constitute a non-linear generative model of handwritten images of digits. The quality of generative models learned in this way can be assessed by learning a separate model for each class of digit and then comparing the unnormalized probabilities of test images under the 10 different class-specific models. To improve discriminative performance, it is helpful to learn a hierarchy of separate models for each digit class. Each model in the hierarchy has one layer of hidden units and the nth level model is trained on data that consists of the activities of the hidden units in the already trained (n - 1)th level model. After training, each level produces a separate, unnormalized log probabilty score. With a three-level hierarchy for each of the 10 digit classes, a test image produces 30 scores which can be used as inputs to a supervised, logistic classification network that is trained on separate data. On the MNIST database, our system is comparable with current state-of-the-art discriminative methods, demonstrating that the product of experts learning procedure can produce effective generative models of high-dimensional data.",127bf1f99d9ec32833183c2c8160903151cfafcf
Using Free Energies to Represent Q-values in a Multiagent Reinforcement Learning Task,"[{'name': 'Brian Sallans', 'dblp_profile': 'https://dblp.org/pid/75/1641.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2000,"The problem of reinforcement learning in large factored Markov decision processes is explored. The Q-value of a state-action pair is approximated by the free energy of a product of experts network. Network parameters are learned on-line using a modified SARSA algorithm which minimizes the inconsistency of the Q-values of consecutive state-action pairs. Actions are chosen based on the current value estimates by fixing the current state and sampling actions from the network using Gibbs sampling. The algorithm is tested on a co-operative multi-agent task. The product of experts model is found to perform comparably to table-based Q-learning for small instances of the task, and continues to perform well when the problem becomes too large for a table-based representation.",388b9ef14cfb67372a1d6e7b6f3f5eea19d7f1d6
Variational Learning in Nonlinear Gaussian Belief Networks,"[{'name': 'Brendan J. Frey', 'dblp_profile': 'https://dblp.org/pid/15/1159.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",1999,"We view perceptual tasks such as vision and speech recognition as inference problems where the goal is to estimate the posterior distribution over latent variables (e.g., depth in stereo vision) given the sensory input. The recent flurry of research in independent component analysis exemplifies the importance of inferring the continuous-valued latent variables of input data. The latent variables found by this method are linearly related to the input, but perception requires nonlinear inferences such as classification and depth estimation. In this article, we present a unifying framework for stochastic neural networks with nonlinear latent variables. Nonlinear units are obtained by passing the outputs of linear gaussian units through various nonlinearities. We present a general variational method that maximizes a lower bound on the likelihood of a training set and give results on two visual feature extraction problems. We also show how the variational method can be used for pattern classification and compare the performance of these nonlinear networks with other methods on the problem of handwritten digit recognition.",763aa50583ed047528ba4ef471d72bfbe34471e6
Spiking Boltzmann Machines,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Andrew D. Brown', 'dblp_profile': 'https://dblp.org/pid/44/5980.html'}]",1999,We first show how to represent sharp posterior probability distributions using real valued coefficients on broadly-tuned basis functions. Then we show how the precise times of spikes can be used to convey the real-valued coefficients on the basis functions quickly and accurately. Finally we describe a simple simulation in which spiking neurons learn to model an image sequence by fitting a dynamic generative model.,40c2747fea2465efd25e07143df7db68ca029412
Learning to Parse Images,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Zoubin Ghahramani', 'dblp_profile': 'https://dblp.org/pid/g/ZoubinGhahramani.html'}, {'name': 'Yee Whye Teh', 'dblp_profile': 'https://dblp.org/pid/88/2483.html'}]",1999,"We describe a class of probabilistic models that we call credibility networks. Using parse trees as internal representations of images, credibility networks are able to perform segmentation and recognition simultaneously, removing the need for ad hoc segmentation heuristics. Promising results in the problem of segmenting handwritten digits were obtained.",1a6d209dc0bb99be6d4d87f4b7abc2cde07e331e
Coaching variables for regression and classification,"[{'name': 'Robert Tibshirani', 'dblp_profile': 'https://dblp.org/pid/t/RobertTibshirani.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",1998,,0bca8bb2393eea5340d4d546b75761ad0e588995
Glove-TalkII-a neural-network interface which maps gestures to parallel formant speech synthesizer controls,"[{'name': 'Sidney S. Fels', 'dblp_profile': 'https://dblp.org/pid/f/SidneyFels.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",1998,"Glove-TalkII is a system which translates hand gestures to speech through an adaptive interface. Hand gestures are mapped continuously to ten control parameters of a parallel formant speech synthesizer. The mapping allows the hand to act as an artificial vocal tract that produces speech in real time. This gives an unlimited vocabulary in addition to direct control of fundamental frequency and volume. Currently, the best version of Glove-TalkII uses several input devices (including a Cyberglove, a ContactGlove, a three-space tracker, and a foot pedal), a parallel formant speech synthesizer, and three neural networks. The gesture-to-speech task is divided into vowel and consonant production by using a gating network to weight the outputs of a vowel and a consonant neural network. The gating network and the consonant network are trained with examples from the user. The vowel network implements a fixed user-defined relationship between hand position and vowel sound and does not require any training examples from the user. Volume, fundamental frequency, and stop consonants are produced with a fixed mapping from the input devices. One subject has trained to speak intelligibly with Glove-TalkII. He speaks slowly but with far more natural sounding pitch variations than a text-to-speech synthesizer.",42ef72fe3707d67c7696435edafc035e54ac03aa
SMEM Algorithm for Mixture Models,"[{'name': 'Naonori Ueda', 'dblp_profile': 'https://dblp.org/pid/87/2491.html'}, {'name': 'Ryohei Nakano', 'dblp_profile': 'https://dblp.org/pid/43/294.html'}, {'name': 'Zoubin Ghahramani', 'dblp_profile': 'https://dblp.org/pid/g/ZoubinGhahramani.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",1998,"We present a split-and-merge expectation-maximization (SMEM) algorithm to overcome the local maxima problem in parameter estimation of finite mixture models. In the case of mixture models, local maxima often involve having too many components of a mixture model in one part of the space and too few in another, widely separated part of the space. To escape from such configurations, we repeatedly perform simultaneous split-and-merge operations using a new criterion for efficiently selecting the split-and-merge candidates. We apply the proposed algorithm to the training of gaussian mixtures and mixtures of factor analyzers using synthetic and real data and show the effectiveness of using the split- and-merge operations to improve the likelihood of both the training data and of held-out test data. We also show the practical usefulness of the proposed algorithm by applying it to image compression and pattern recognition problems.",a88f04ee3dd09c2a753685cb70f7e43d478aab82
Fast Neural Network Emulation of Dynamical Systems for Computer Animation,"[{'name': 'Radek Grzeszczuk', 'dblp_profile': 'https://dblp.org/pid/20/5464.html'}, {'name': 'Demetri Terzopoulos', 'dblp_profile': 'https://dblp.org/pid/85/4738.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",1998,"Computer animation through the numerical simulation of physics-based graphics models offers unsurpassed realism, but it can be computationally demanding. This paper demonstrates the possibility of replacing the numerical simulation of nontrivial dynamic models with a dramatically more efficient ""NeuroAnimator"" that exploits neural networks. NeuroAnimators are automatically trained off-line to emulate physical dynamics through the observation of physics-based models in action. Depending on the model, its neural network emulator can yield physically realistic animation one or two orders of magnitude faster than conventional numerical simulation. We demonstrate NeuroAnimators for a variety of physics-based models.",7bfecbb87f447ef9706d359f8220ee7194ebbf0e
NeuroAnimator: Fast Neural Network Emulation and Control of Physics-based Models,"[{'name': 'Radek Grzeszczuk', 'dblp_profile': 'https://dblp.org/pid/20/5464.html'}, {'name': 'Demetri Terzopoulos', 'dblp_profile': 'https://dblp.org/pid/85/4738.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",1998,"Animation through the numerical simulation of physicsbased graphics models offers unsurpassed realism, but it can be computationally demanding. Likewise, the search for controllers that enable physics-based models to produce desired animations usually entails formidable computational cost. This paper demonstrates the possibility of replacing the numerical simulation and control of dynamic models with a dramatically more efficient alternative. In particular, we propose the NeuroAnimator, a novel approach to creating physically realistic animation that exploits neural networks. NeuroAnimators are automatically trained off-line to emulate physical dynamics through the observation of physicsbased models in action. Depending on the model, its neural network emulator can yield physically realistic animation one or two orders of magnitude faster than conventional numerical simulation. Furthermore, by exploiting the network structure of the NeuroAnimator, we introduce a fast algorithm for learning controllers that enables either physics-based models or their neural network emulators to synthesize motions satisfying prescribed animation goals. We demonstrate NeuroAnimators for a variety of physics-based models. CR Categories: I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism—Animation; I.6.8 [Simulation and Modeling]: Types of Simulation—Animation",9e0020d2cc7d8255661063ea5fb87f2000df1b21
"A View of the Em Algorithm that Justifies Incremental, Sparse, and other Variants","[{'name': 'Radford M. Neal', 'dblp_profile': 'https://dblp.org/pid/27/666.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",1998,,9f87a11a523e4680e61966e36ea2eac516096f23
A Hierarchical Community of Experts,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Brian Sallans', 'dblp_profile': 'https://dblp.org/pid/75/1641.html'}, {'name': 'Zoubin Ghahramani', 'dblp_profile': 'https://dblp.org/pid/g/ZoubinGhahramani.html'}]",1998,,31b7d44b971eee9baf62974cbdb94a6b5d62a7af
Efficient Stochastic Source Coding and an Application to a Bayesian Network Source Model,"[{'name': 'Brendan J. Frey', 'dblp_profile': 'https://dblp.org/pid/15/1159.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",1997,"In this paper, we introduce a new algorithm calledbits-back coding' that makes stochastic source codes ef""cient. For a given one-to-many source code, we show that this algorithm can actually be more ef""cient than the algorithm that always picks the shortest codeword. Optimal ef""ciency is achieved when codewords are chosen according to the Boltzmann distribution based on the codeword lengths. It turns out that a commonly used technique for determining parameters— maximum-likelihood estimation—actually minimizes the bits-back coding cost when codewords are chosen according to the Boltzmann distribution. A tractable approximation to maximum-likelihood estimation—the generalized expectation-maximization algorithm—minimizes the bits-back coding cost. After presenting a binary Bayesian network model that assigns exponentially many codewords to each symbol, we show how a tractable approximation to the Boltzmann distribution can be used for bits-back coding. We illustrate the performance of bits-back coding using non-synthetic data with a binary Bayesian network source model that produces 2 60 possible codewords for each input symbol. The rate for bits-back coding is nearly one half of that obtained by picking the shortest",a3dde51dbd39dda5bc22df0d8163608d3898823b
